Year,Week,Violence_score
1992,1,245
1992,2,288
1992,3,310
1992,4,333
1992,5,424
1992,6,399
1992,7,381
1992,8,359
1992,9,388
1992,10,416
1992,11,348
1992,12,383
1992,13,419
1992,14,418
1992,15,354
1992,16,404
1992,17,360
1992,18,413
1992,19,368
1992,20,377
1992,21,381
1992,22,340
1992,23,373
1992,24,397
1992,25,404
1992,26,437
1992,27,450
1992,28,561
1992,29,628
1992,30,581
1992,31,580
1992,32,554
1992,33,585
1992,34,528
1992,35,445
1992,36,492
1992,37,458
1992,38,435
1992,39,483
1992,40,544
1992,41,459
1992,42,464
1992,43,444
1992,44,361
1992,45,347
1992,46,365
1992,47,369
1992,48,327
1992,49,330
1992,50,348
1992,51,272
1992,52,277
1992,53,153
1993,1,577
1993,2,535
1993,3,660
1993,4,582
1993,5,694
1993,6,660
1993,7,604
1993,8,673
1993,9,768
1993,10,706
1993,11,795
1993,12,812
1993,13,766
1993,14,726
1993,15,767
1993,16,710
1993,17,800
1993,18,800
1993,19,810
1993,20,812
1993,21,820
1993,22,908
1993,23,888
1993,24,856
1993,25,864
1993,26,902
1993,27,898
1993,28,927
1993,29,980
1993,30,1035
1993,31,1006
1993,32,937
1993,33,894
1993,34,801
1993,35,927
1993,36,847
1993,37,846
1993,38,897
1993,39,930
1993,40,931
1993,41,860
1993,42,902
1993,43,853
1993,44,867
1993,45,758
1993,46,812
1993,47,641
1993,48,879
1993,49,835
1993,50,825
1993,51,739
1993,52,549
1993,53,327
1994,1,763
1994,2,883
1994,3,878
1994,4,853
1994,5,893
1994,6,757
1994,7,839
1994,8,778
1994,9,926
1994,10,846
1994,11,876
1994,12,822
1994,13,921
1994,14,859
1994,15,845
1994,16,824
1994,17,924
1994,18,1005
1994,19,1006
1994,20,920
1994,21,981
1994,22,984
1994,23,1003
1994,24,963
1994,25,957
1994,26,1058
1994,27,922
1994,28,994
1994,29,1049
1994,30,1081
1994,31,1114
1994,32,1073
1994,33,1085
1994,34,1026
