Year,Week,Violence_score
2005,17,1182
2005,18,1044
2005,19,1212
2005,20,1105
2005,21,1063
2005,22,1230
2005,23,1201
2005,24,1160
2005,25,1174
2005,26,1271
2005,27,1158
2005,28,1228
2005,29,1180
2005,30,1188
2005,31,1316
2005,32,1130
2005,33,1244
2005,34,1168
2005,35,1233
2005,36,1075
2005,37,1245
2005,38,1150
2005,39,1176
2005,40,1012
2005,41,1115
2005,42,1079
2005,43,1071
2005,44,1136
2005,45,1068
2005,46,1021
2005,47,945
2005,48,1047
2005,49,980
2005,50,984
2005,51,942
2005,52,878
2005,53,391
2006,1,1037
2006,2,1001
2006,3,1088
2006,4,1023
2006,5,1047
2006,6,873
2006,7,960
2006,8,997
2006,9,1104
2006,10,978
2006,11,1003
2006,12,953
2006,13,1115
2006,14,1046
2006,15,1132
2006,16,1094
2006,17,1043
2006,18,1190
2006,19,1057
2006,20,1133
2006,21,1074
2006,22,1239
2006,23,1091
2006,24,1261
2006,25,1259
2006,26,1283
2006,27,1148
2006,28,1276
2006,29,1181
2006,30,1205
2006,31,1195
2006,32,1239
2006,33,1213
2006,34,1192
2006,35,1142
2006,36,1182
2006,37,1158
2006,38,1180
2006,39,1085
2006,40,1064
2006,41,1029
2006,42,1064
2006,43,1060
2006,44,1082
2006,45,1040
2006,46,1009
2006,47,921
2006,48,1087
2006,49,987
2006,50,1119
2006,51,989
2006,52,1200
2007,1,1232
2007,2,1038
2007,3,948
2007,4,924
2007,5,840
2007,6,770
2007,7,816
2007,8,931
2007,9,1006
2007,10,957
2007,11,1025
2007,12,1052
2007,13,1163
2007,14,1065
2007,15,981
2007,16,1144
2007,17,1200
2007,18,1193
2007,19,1181
2007,20,1132
2007,21,1209
2007,22,1357
2007,23,1158
2007,24,1210
2007,25,1117
2007,26,1259
2007,27,1179
2007,28,1170
2007,29,1062
2007,30,1055
2007,31,1228
2007,32,1160
2007,33,1111
2007,34,1108
2007,35,1168
2007,36,1185
2007,37,1071
2007,38,1058
2007,39,1063
2007,40,1198
2007,41,1069
2007,42,1125
2007,43,1044
2007,44,1062
2007,45,975
2007,46,974
2007,47,961
2007,48,1000
2007,49,902
2007,50,990
2007,51,947
2007,52,830
2008,1,1218
2008,2,1055
2008,3,896
2008,4,875
2008,5,1042
2008,6,967
2008,7,880
2008,8,895
2008,9,1002
2008,10,1034
2008,11,1159
2008,12,1058
2008,13,1064
2008,14,1135
2008,15,1134
2008,16,1080
2008,17,1190
2008,18,1147
2008,19,1101
2008,20,1034
2008,21,1063
2008,22,1161
2008,23,1120
2008,24,1107
2008,25,1071
2008,26,1038
2008,27,1191
2008,28,1094
2008,29,1145
2008,30,1118
2008,31,1183
2008,32,1071
2008,33,1054
2008,34,1135
2008,35,1101
2008,36,1159
2008,37,1152
2008,38,1110
2008,39,1158
2008,40,1083
2008,41,1134
2008,42,1114
2008,43,1062
2008,44,1151
2008,45,955
2008,46,986
2008,47,858
2008,48,861
2008,49,866
2008,50,1029
2008,51,1053
2008,52,907
2009,1,649
2009,2,853
2009,3,783
2009,4,889
2009,5,874
2009,6,824
2009,7,930
2009,8,910
2009,9,942
2009,10,957
2009,11,1033
2009,12,961
2009,13,1040
2009,14,1090
2009,15,1010
2009,16,1033
2009,17,1087
2009,18,1122
2009,19,1054
2009,20,1066
2009,21,1031
2009,22,1068
2009,23,1193
2009,24,1087
2009,25,1159
2009,26,1092
2009,27,1061
2009,28,1122
2009,29,1055
2009,30,1138
2009,31,1133
2009,32,1072
2009,33,1154
2009,34,1139
2009,35,1127
2009,36,1042
2009,37,1017
2009,38,1104
2009,39,1105
2009,40,1170
2009,41,990
2009,42,953
2009,43,1074
2009,44,1106
2009,45,1033
2009,46,987
2009,47,1039
2009,48,916
2009,49,1064
2009,50,961
2009,51,869
2009,52,834
2009,53,478
2010,1,771
2010,2,891
2010,3,853
2010,4,680
2010,5,766
2010,6,676
2010,7,768
2010,8,769
2010,9,815
2010,10,898
2010,11,909
2010,12,812
2010,13,909
2010,14,817
2010,15,811
2010,16,827
2010,17,666
2010,18,447
2010,19,505
2010,20,602
2010,21,838
2010,22,1152
2010,23,1004
2010,24,1048
2010,25,1024
2010,26,1109
2010,27,1095
2010,28,1009
2010,29,1031
2010,30,1015
2010,31,893
2010,32,987
2010,33,943
2010,34,938
2010,35,1008
2010,36,899
2010,37,922
2010,38,952
2010,39,931
2010,40,934
2010,41,922
2010,42,909
2010,43,937
2010,44,824
2010,45,825
2010,46,796
2010,47,681
2010,48,659
2010,49,645
2010,50,545
2010,51,597
2010,52,439
2010,53,410
2011,1,580
2011,2,624
2011,3,592
2011,4,469
2011,5,380
2011,6,302
2011,7,336
2011,8,419
2011,9,675
2011,10,595
2011,11,660
2011,12,712
2011,13,860
2011,14,840
2011,15,893
2011,16,835
2011,17,863
2011,18,599
2011,19,634
2011,20,589
2011,21,625
2011,22,755
2011,23,757
2011,24,723
2011,25,818
2011,26,948
2011,27,929
2011,28,937
2011,29,1014
2011,30,1043
2011,31,1121
2011,32,911
2011,33,1006
2011,34,986
2011,35,1063
