Year,Week,Violence_score
1998,1,103
1998,2,137
1998,3,134
1998,4,125
1998,5,139
1998,6,135
1998,7,144
1998,8,128
1998,9,143
1998,10,105
1998,11,126
1998,12,115
1998,13,151
1998,14,139
1998,15,132
1998,16,158
1998,17,177
1998,18,163
1998,19,144
1998,20,163
1998,21,169
1998,22,150
1998,23,200
1998,24,167
1998,25,164
1998,26,183
1998,27,161
1998,28,178
1998,29,180
1998,30,200
1998,31,200
1998,32,168
1998,33,189
1998,34,175
1998,35,171
1998,36,168
1998,37,188
1998,38,164
1998,39,182
1998,40,161
1998,41,200
1998,42,177
1998,43,143
1998,44,193
1998,45,129
1998,46,131
1998,47,153
1998,48,135
1998,49,191
1998,50,157
1998,51,152
1998,52,138
1998,53,62
1999,1,122
1999,2,142
1999,3,119
1999,4,106
1999,5,134
1999,6,126
1999,7,165
1999,8,129
1999,9,155
1999,10,117
1999,11,124
1999,12,153
1999,13,175
1999,14,132
1999,15,140
1999,16,139
1999,17,144
1999,18,165
1999,19,156
1999,20,183
1999,21,170
1999,22,196
1999,23,169
1999,24,171
1999,25,162
1999,26,171
1999,27,218
1999,28,175
1999,29,150
1999,30,173
1999,31,180
1999,32,183
1999,33,165
1999,34,200
1999,35,209
1999,36,172
1999,37,156
1999,38,210
1999,39,149
1999,40,166
1999,41,142
1999,42,183
1999,43,158
1999,44,173
1999,45,174
1999,46,167
1999,47,121
1999,48,214
1999,49,144
1999,50,141
1999,51,119
1999,52,97
1999,53,64
2000,1,113
2000,2,100
2000,3,124
2000,4,105
2000,5,124
2000,6,111
2000,7,99
2000,8,120
2000,9,148
2000,10,113
2000,11,98
2000,12,135
2000,13,129
2000,14,115
2000,15,129
2000,16,124
2000,17,119
2000,18,141
2000,19,138
2000,20,121
2000,21,106
2000,22,122
2000,23,151
2000,24,128
2000,25,155
2000,26,137
2000,27,140
2000,28,153
2000,29,152
2000,30,155
2000,31,175
2000,32,163
2000,33,149
2000,34,167
2000,35,157
2000,36,158
2000,37,145
2000,38,148
2000,39,132
2000,40,110
2000,41,146
2000,42,131
2000,43,121
2000,44,137
2000,45,92
2000,46,96
2000,47,122
2000,48,138
2000,49,124
2000,50,87
2000,51,81
2000,52,124
2001,1,154
2001,2,96
2001,3,117
2001,4,110
2001,5,121
2001,6,111
2001,7,80
2001,8,97
2001,9,87
2001,10,127
2001,11,88
2001,12,126
2001,13,131
2001,14,93
2001,15,78
2001,16,102
2001,17,131
2001,18,129
2001,19,139
2001,20,123
2001,21,114
2001,22,146
2001,23,142
2001,24,151
2001,25,148
2001,26,195
2001,27,179
2001,28,205
2001,29,238
2001,30,194
2001,31,207
2001,32,178
2001,33,223
2001,34,235
2001,35,223
2001,36,209
2001,37,206
2001,38,163
2001,39,213
2001,40,205
2001,41,189
2001,42,208
2001,43,178
2001,44,181
2001,45,169
2001,46,197
2001,47,167
2001,48,187
2001,49,181
2001,50,180
2001,51,167
2001,52,126
2002,1,282
2002,2,190
2002,3,188
2002,4,229
2002,5,201
2002,6,165
2002,7,188
2002,8,200
2002,9,180
2002,10,144
2002,11,195
2002,12,230
2002,13,237
2002,14,246
2002,15,217
2002,16,233
2002,17,206
2002,18,222
2002,19,229
2002,20,211
2002,21,214
2002,22,255
2002,23,239
2002,24,271
2002,25,248
2002,26,245
2002,27,298
2002,28,285
2002,29,312
2002,30,332
2002,31,351
2002,32,272
2002,33,295
2002,34,322
2002,35,321
2002,36,337
2002,37,351
2002,38,301
2002,39,336
2002,40,288
2002,41,309
2002,42,285
2002,43,258
2002,44,281
2002,45,237
2002,46,255
2002,47,283
2002,48,272
2002,49,258
2002,50,258
2002,51,264
2002,52,231
2003,1,336
2003,2,259
2003,3,224
2003,4,243
2003,5,273
2003,6,219
2003,7,237
2003,8,228
2003,9,209
2003,10,220
2003,11,317
2003,12,283
2003,13,280
2003,14,300
2003,15,261
2003,16,289
2003,17,294
2003,18,309
2003,19,300
2003,20,312
2003,21,306
2003,22,298
2003,23,283
2003,24,285
2003,25,280
2003,26,313
2003,27,316
2003,28,314
2003,29,286
2003,30,266
2003,31,291
2003,32,273
2003,33,304
2003,34,287
2003,35,283
2003,36,317
2003,37,307
2003,38,304
2003,39,306
2003,40,309
2003,41,316
2003,42,300
2003,43,319
2003,44,320
2003,45,252
2003,46,255
2003,47,246
2003,48,227
2003,49,247
2003,50,235
2003,51,270
2003,52,213
2004,1,133
2004,2,238
2004,3,244
2004,4,238
2004,5,213
2004,6,216
2004,7,235
2004,8,226
2004,9,236
2004,10,271
2004,11,276
2004,12,300
2004,13,307
2004,14,263
2004,15,255
2004,16,298
2004,17,261
2004,18,294
2004,19,320
2004,20,284
2004,21,317
2004,22,314
2004,23,350
2004,24,332
2004,25,322
2004,26,305
2004,27,329
2004,28,320
2004,29,297
2004,30,296
2004,31,349
2004,32,338
2004,33,321
2004,34,300
2004,35,292
2004,36,352
2004,37,315
2004,38,353
2004,39,323
2004,40,335
2004,41,339
2004,42,359
2004,43,364
2004,44,359
2004,45,311
2004,46,274
2004,47,300
2004,48,216
2004,49,296
2004,50,275
2004,51,239
2004,52,229
2004,53,176
2005,1,196
2005,2,228
2005,3,264
2005,4,276
2005,5,250
2005,6,265
2005,7,272
2005,8,279
2005,9,335
2005,10,327
2005,11,280
2005,12,330
2005,13,324
2005,14,320
2005,15,296
2005,16,318
2005,17,309
2005,18,338
2005,19,323
2005,20,319
2005,21,303
2005,22,327
2005,23,311
2005,24,319
2005,25,327
2005,26,386
2005,27,378
2005,28,320
2005,29,318
2005,30,332
2005,31,332
2005,32,374
2005,33,345
2005,34,290
2005,35,354
2005,36,343
2005,37,291
2005,38,337
2005,39,349
2005,40,364
2005,41,352
2005,42,313
2005,43,314
2005,44,327
2005,45,299
2005,46,284
