Year,Week,Violence_score
1999,13,1
1999,14,1
1999,17,1
1999,23,1
1999,36,1
1999,39,2
1999,44,1
1999,48,4
1999,52,1
2000,1,3
2000,2,2
2000,3,8
2000,4,6
2000,5,53
2000,6,37
2000,7,40
2000,8,55
2000,9,52
2000,10,51
2000,11,52
2000,12,48
2000,13,75
2000,14,60
2000,15,54
2000,16,50
2000,17,52
2000,18,56
2000,19,55
2000,20,39
2000,21,59
2000,22,46
2000,23,56
2000,24,53
2000,25,52
2000,26,69
2000,27,55
2000,28,52
2000,29,62
2000,30,56
2000,31,44
2000,32,49
2000,33,35
2000,34,33
2000,35,1
2000,40,1
2000,41,1
2000,42,2
2000,44,2
2000,45,1
2000,47,1
2000,48,2
2000,49,2
2000,51,4
2000,52,1
2001,1,28
2001,2,28
2001,3,30
2001,4,25
2001,5,78
2001,6,86
2001,7,81
2001,8,70
2001,9,83
2001,10,82
2001,11,88
2001,12,75
2001,13,92
2001,14,137
2001,15,109
2001,16,110
2001,17,111
2001,18,136
2001,19,143
2001,20,108
2001,21,99
2001,22,118
2001,23,88
2001,24,47
2001,25,45
2001,26,55
2001,27,110
2001,28,138
2001,29,115
2001,30,166
2001,31,109
2001,32,120
2001,33,102
2001,34,134
2001,35,111
2001,36,130
2001,37,121
2001,38,103
2001,39,124
2001,40,109
2001,41,100
2001,42,93
2001,43,108
2001,44,93
2001,45,91
2001,46,92
2001,47,75
2001,48,57
2001,49,109
2001,50,121
2001,51,96
2001,52,78
2002,1,106
2002,2,97
2002,3,87
2002,4,81
2002,5,81
2002,6,89
2002,7,112
2002,8,88
2002,9,75
2002,10,83
2002,11,91
2002,12,114
2002,13,90
2002,14,99
2002,15,112
2002,16,98
2002,17,92
2002,18,105
2002,19,113
2002,20,98
2002,21,107
2002,22,106
2002,23,114
2002,24,86
2002,25,122
2002,26,109
2002,27,85
2002,28,106
2002,29,141
2002,30,111
2002,31,87
2002,32,69
2002,33,8
2002,34,7
2002,35,11
2002,36,21
2002,37,28
2002,38,13
2002,39,15
2002,40,142
2002,41,109
2002,42,103
2002,43,95
2002,44,96
2002,45,72
2002,46,83
2002,47,126
2002,48,107
2002,49,105
2002,50,97
2002,51,102
2002,52,90
2003,1,617
2003,2,380
2003,3,344
2003,4,320
2003,5,345
2003,6,310
2003,7,349
2003,8,332
2003,9,292
2003,10,445
2003,11,440
2003,12,386
2003,13,443
2003,14,409
2003,15,439
2003,16,489
2003,17,399
2003,18,482
2003,19,445
2003,20,451
2003,21,431
2003,22,438
2003,23,485
2003,24,438
2003,25,414
2003,26,444
2003,27,441
2003,28,501
2003,29,473
2003,30,459
2003,31,583
2003,32,631
2003,33,607
2003,34,681
2003,35,643
2003,36,620
2003,37,621
2003,38,657
2003,39,667
2003,40,677
2003,41,726
2003,42,657
2003,43,690
2003,44,746
2003,45,697
2003,46,693
2003,47,696
2003,48,585
2003,49,750
2003,50,688
2003,51,831
2003,52,649
2004,1,692
2004,2,1125
2004,3,1193
2004,4,1088
2004,5,1054
2004,6,975
2004,7,968
2004,8,1068
2004,9,1041
2004,10,1095
2004,11,1068
2004,12,1160
2004,13,1117
2004,14,1181
2004,15,1150
2004,16,1215
2004,17,1120
2004,18,1222
2004,19,1150
2004,20,1110
2004,21,1099
2004,22,1225
2004,23,1279
2004,24,1236
2004,25,1219
2004,26,1243
2004,27,1361
2004,28,1331
2004,29,1350
2004,30,1302
2004,31,1359
2004,32,1399
2004,33,1413
2004,34,1341
2004,35,1319
2004,36,1393
2004,37,1379
2004,38,1432
2004,39,1443
2004,40,1357
2004,41,1295
2004,42,1383
2004,43,1429
2004,44,1404
2004,45,1266
2004,46,1207
2004,47,1280
2004,48,1130
2004,49,1274
2004,50,1310
2004,51,1194
2004,52,972
2004,53,902
2005,1,1275
2005,2,1328
2005,3,1336
2005,4,1242
2005,5,1393
2005,6,1325
2005,7,1362
2005,8,1246
2005,9,1391
2005,10,1380
2005,11,1435
2005,12,1353
2005,13,1518
2005,14,1505
2005,15,1534
2005,16,1575
2005,17,1586
2005,18,1544
2005,19,1571
2005,20,1567
2005,21,1598
2005,22,1663
2005,23,1616
2005,24,1585
2005,25,1685
2005,26,1677
2005,27,1648
2005,28,1709
2005,29,1644
2005,30,1653
2005,31,1705
2005,32,1685
2005,33,1536
2005,34,1562
2005,35,1608
2005,36,1593
2005,37,1620
2005,38,1491
2005,39,1657
2005,40,1625
2005,41,1588
2005,42,1516
2005,43,1384
2005,44,1603
2005,45,1477
2005,46,1329
2005,47,1351
2005,48,1482
2005,49,1335
2005,50,1467
2005,51,1390
2005,52,1184
2005,53,428
2006,1,1459
2006,2,1496
2006,3,1396
2006,4,1397
2006,5,1389
2006,6,1228
2006,7,1241
2006,8,1275
2006,9,1542
2006,10,1566
2006,11,1480
2006,12,1455
2006,13,1510
2006,14,1584
2006,15,1672
2006,16,1701
2006,17,1519
2006,18,1794
2006,19,1656
2006,20,1723
2006,21,1744
2006,22,1757
2006,23,1686
2006,24,1671
2006,25,1627
2006,26,1732
2006,27,1709
2006,28,1645
2006,29,1757
2006,30,1763
2006,31,1636
2006,32,1655
2006,33,1758
2006,34,1544
2006,35,1713
2006,36,1670
2006,37,1664
2006,38,1579
2006,39,1563
2006,40,1692
2006,41,1482
2006,42,1521
2006,43,1448
2006,44,1512
2006,45,1538
2006,46,1410
2006,47,1467
2006,48,1547
2006,49,1487
2006,50,1479
2006,51,1442
2006,52,1665
2007,1,1861
2007,2,1471
2007,3,1387
2007,4,1453
2007,5,1357
2007,6,1516
2007,7,1527
2007,8,1577
2007,9,1637
2007,10,1638
2007,11,1659
2007,12,1721
2007,13,1777
2007,14,1611
2007,15,1705
2007,16,1854
2007,17,1761
2007,18,1965
2007,19,1879
2007,20,1824
2007,21,1918
2007,22,1964
2007,23,1891
2007,24,1829
2007,25,1906
