Year,Week,Violence_score
2001,27,1578
2001,28,1528
2001,29,1521
2001,30,1545
2001,31,1654
2001,32,1572
2001,33,1530
2001,34,1522
2001,35,1531
2001,36,1507
2001,37,1586
2001,38,1583
2001,39,1659
2001,40,1658
2001,41,1583
2001,42,1631
2001,43,1637
2001,44,1657
2001,45,1527
2001,46,1555
2001,47,1417
2001,48,1471
2001,49,1609
2001,50,1462
2001,51,1453
2001,52,1241
2002,1,1895
2002,2,1610
2002,3,1633
2002,4,1622
2002,5,1652
2002,6,1537
2002,7,1609
2002,8,1607
2002,9,1415
2002,10,1570
2002,11,1659
2002,12,1561
2002,13,1572
2002,14,1572
2002,15,1629
2002,16,1569
2002,17,1594
2002,18,1605
2002,19,1635
2002,20,1629
2002,21,1499
2002,22,1622
2002,23,1568
2002,24,1484
2002,25,1639
2002,26,1535
2002,27,1641
2002,28,1618
2002,29,1618
2002,30,1567
2002,31,1678
2002,32,1509
2002,33,1628
2002,34,1639
2002,35,1660
2002,36,1679
2002,37,1546
2002,38,1576
2002,39,1619
2002,40,1625
2002,41,1582
2002,42,1655
2002,43,1534
2002,44,1353
2002,45,1530
2002,46,1573
2002,47,1448
2002,48,1464
2002,49,1642
2002,50,1582
2002,51,1585
2002,52,1324
2003,1,2102
2003,2,1749
2003,3,1743
2003,4,1713
2003,5,1758
2003,6,1461
2003,7,1574
2003,8,1594
2003,9,1643
2003,10,1688
2003,11,1731
2003,12,1401
2003,13,1686
2003,14,1608
2003,15,1608
2003,16,1606
2003,17,1625
2003,18,1695
2003,19,1589
2003,20,1632
2003,21,1657
2003,22,1670
2003,23,1634
2003,24,1596
2003,25,1567
2003,26,1546
2003,27,1757
2003,28,1673
2003,29,1610
2003,30,1628
2003,31,1709
2003,32,1635
2003,33,1687
2003,34,1549
2003,35,1587
2003,36,1688
2003,37,1529
2003,38,1728
2003,39,1623
2003,40,1747
2003,41,1674
2003,42,1701
2003,43,1731
2003,44,1646
2003,45,1578
2003,46,1608
2003,47,1400
2003,48,1352
2003,49,1582
2003,50,1506
2003,51,1572
2003,52,1418
2004,1,1097
2004,2,1834
2004,3,1867
2004,4,1697
2004,5,1684
2004,6,1680
2004,7,1652
2004,8,1701
2004,9,1704
2004,10,1753
2004,11,1717
2004,12,1785
2004,13,1843
2004,14,1797
2004,15,1685
2004,16,1825
2004,17,1676
2004,18,1852
2004,19,1776
2004,20,1817
2004,21,1848
2004,22,1789
2004,23,1895
2004,24,1807
2004,25,1755
2004,26,1698
2004,27,1860
2004,28,1675
2004,29,1800
2004,30,1633
2004,31,1730
2004,32,1786
2004,33,1721
2004,34,1718
2004,35,1656
2004,36,1771
2004,37,1714
2004,38,1718
2004,39,1635
2004,40,1794
2004,41,1687
2004,42,1805
2004,43,1758
2004,44,1709
2004,45,1651
2004,46,1829
2004,47,1611
2004,48,1567
2004,49,1529
2004,50,1703
2004,51,1666
2004,52,1361
2004,53,1054
2005,1,2319
2005,2,2414
2005,3,2451
2005,4,2517
2005,5,2480
2005,6,2312
2005,7,2431
2005,8,2367
2005,9,2516
2005,10,2328
2005,11,2366
2005,12,2178
2005,13,2400
2005,14,2319
2005,15,2517
2005,16,2448
2005,17,2527
2005,18,2449
2005,19,2388
2005,20,2345
2005,21,2409
2005,22,2417
2005,23,2407
2005,24,2472
2005,25,2626
2005,26,2543
2005,27,2639
2005,28,2474
2005,29,2533
2005,30,2467
2005,31,2498
2005,32,2544
2005,33,2500
2005,34,2581
2005,35,2520
2005,36,2404
2005,37,2613
2005,38,2604
2005,39,2586
2005,40,2504
2005,41,2447
2005,42,2522
2005,43,2690
2005,44,2561
2005,45,2552
2005,46,2495
2005,47,2222
2005,48,2317
2005,49,2193
2005,50,2336
2005,51,2179
2005,52,1693
2005,53,866
2006,1,2607
2006,2,2648
2006,3,2468
2006,4,2568
2006,5,2499
2006,6,2299
2006,7,2134
2006,8,2258
2006,9,2404
2006,10,2225
2006,11,2242
2006,12,2213
2006,13,2429
2006,14,2389
2006,15,2355
2006,16,2464
2006,17,2293
2006,18,2428
2006,19,2403
2006,20,2390
2006,21,2510
2006,22,2341
2006,23,2456
2006,24,2463
2006,25,2442
2006,26,2527
2006,27,2258
2006,28,2461
2006,29,2420
2006,30,2493
2006,31,2539
2006,32,2552
2006,33,2380
2006,34,2395
2006,35,2524
2006,36,2401
2006,37,2459
2006,38,2375
2006,39,2447
2006,40,2506
2006,41,2382
2006,42,2337
2006,43,2260
2006,44,2467
2006,45,2417
2006,46,2318
2006,47,2091
2006,48,2082
2006,49,2377
2006,50,2423
2006,51,1726
2006,52,2011
2007,1,2283
2007,2,2094
2007,3,1984
2007,4,2150
2007,5,2096
2007,6,2239
2007,7,2066
2007,8,2119
2007,9,2169
2007,10,2205
2007,11,2200
2007,12,2233
2007,13,2212
2007,14,2166
2007,15,2175
2007,16,2172
2007,17,2318
2007,18,2356
2007,19,2252
2007,20,2298
2007,21,2252
2007,22,2246
2007,23,2135
2007,24,2305
2007,25,2249
2007,26,2383
2007,27,2237
2007,28,2245
2007,29,2315
2007,30,2289
2007,31,2347
2007,32,2265
2007,33,2293
2007,34,2118
2007,35,2208
2007,36,2169
2007,37,2112
2007,38,2152
2007,39,2177
2007,40,2223
2007,41,2149
2007,42,2068
2007,43,2220
2007,44,2140
2007,45,2014
2007,46,2028
2007,47,1866
2007,48,2054
2007,49,2008
2007,50,1755
2007,51,1868
2007,52,1440
2008,1,2661
2008,2,2012
2008,3,1927
2008,4,1931
2008,5,1991
2008,6,1884
2008,7,1971
2008,8,1976
2008,9,1977
2008,10,1906
2008,11,2005
2008,12,2007
2008,13,2020
2008,14,2041
2008,15,2030
2008,16,2237
2008,17,2229
2008,18,2201
2008,19,2198
2008,20,2197
2008,21,2186
2008,22,2295
2008,23,2121
2008,24,2109
2008,25,2253
2008,26,2292
2008,27,2194
2008,28,2304
2008,29,2388
2008,30,2376
2008,31,2547
2008,32,2329
2008,33,2273
2008,34,2312
2008,35,2355
2008,36,2285
2008,37,2307
2008,38,2368
2008,39,2423
2008,40,2392
2008,41,2238
2008,42,2308
2008,43,2381
2008,44,2358
2008,45,2275
2008,46,2219
2008,47,2302
2008,48,2103
2008,49,2216
2008,50,2085
2008,51,1949
2008,52,1778
2009,1,1333
2009,2,2227
2009,3,2176
2009,4,2187
2009,5,2067
2009,6,2365
2009,7,2123
2009,8,2174
2009,9,2138
2009,10,2219
2009,11,2048
2009,12,2192
2009,13,1842
2009,14,2079
2009,15,2101
2009,16,2254
2009,17,2382
2009,18,2309
2009,19,2388
2009,20,2435
2009,21,2390
2009,22,2340
2009,23,2527
2009,24,2432
2009,25,2357
2009,26,2400
2009,27,2350
2009,28,2365
2009,29,2444
2009,30,2561
2009,31,2417
2009,32,2370
2009,33,2370
2009,34,2324
2009,35,2343
2009,36,2276
2009,37,2215
2009,38,2407
2009,39,2162
2009,40,2184
2009,41,2009
2009,42,2276
2009,43,2143
2009,44,2078
2009,45,2319
2009,46,2120
2009,47,1948
2009,48,2086
2009,49,2162
2009,50,1966
2009,51,2351
2009,52,1739
2009,53,1033
2010,1,2137
2010,2,2303
2010,3,2332
2010,4,2193
2010,5,2141
2010,6,2052
2010,7,2027
2010,8,2059
2010,9,2234
2010,10,2252
2010,11,2123
2010,12,2192
2010,13,2238
2010,14,2267
2010,15,2286
2010,16,2305
2010,17,2422
2010,18,2429
2010,19,2283
2010,20,2397
2010,21,2524
2010,22,2561
2010,23,2382
2010,24,2388
2010,25,2453
2010,26,2486
2010,27,2375
2010,28,2568
2010,29,2584
2010,30,2618
2010,31,2401
2010,32,2470
2010,33,2591
2010,34,2548
2010,35,2487
2010,36,2383
2010,37,2465
2010,38,2409
2010,39,2409
2010,40,2373
2010,41,2346
2010,42,2405
2010,43,2480
2010,44,2478
2010,45,2071
2010,46,2379
2010,47,2043
2010,48,2351
2010,49,2359
2010,50,2399
2010,51,1955
2010,52,1316
2010,53,1086
2011,1,2302
2011,2,2127
2011,3,2320
2011,4,2308
2011,5,1837
2011,6,2092
2011,7,2233
2011,8,2112
2011,9,2250
2011,10,2185
2011,11,2315
2011,12,2311
2011,13,2468
2011,14,2399
2011,15,2496
2011,16,2275
2011,17,2501
2011,18,2443
2011,19,2471
2011,20,2440
2011,21,2425
2011,22,2629
2011,23,2496
2011,24,2508
2011,25,2566
2011,26,2550
2011,27,2546
2011,28,2610
2011,29,2548
2011,30,2616
2011,31,2598
2011,32,2543
2011,33,2692
2011,34,2600
2011,35,2596
2011,36,2465
2011,37,2492
2011,38,2616
2011,39,2546
2011,40,2417
2011,41,2430
2011,42,2478
2011,43,2321
2011,44,2429
2011,45,2397
2011,46,2496
2011,47,2374
2011,48,2307
2011,49,2281
2011,50,2345
2011,51,2041
2011,52,2569
2012,1,3034
2012,2,2674
2012,3,2664
2012,4,2724
2012,5,2515
2012,6,2348
2012,7,2456
2012,8,2524
2012,9,2455
2012,10,2573
2012,11,2729
2012,12,2652
2012,13,2802
2012,14,2660
2012,15,2947
2012,16,2949
2012,17,2966
2012,18,2896
2012,19,2756
2012,20,2810
2012,21,2747
2012,22,2818
2012,23,2779
2012,24,2810
2012,25,2915
2012,26,2977
2012,27,2892
2012,28,3031
2012,29,2914
2012,30,2986
2012,31,3055
2012,32,2926
2012,33,3052
2012,34,3171
2012,35,3089
2012,36,2961
2012,37,3010
2012,38,2943
2012,39,2929
2012,40,2828
2012,41,2757
2012,42,2849
2012,43,2804
2012,44,3036
2012,45,2722
2012,46,2715
2012,47,2618
2012,48,2878
2012,49,2736
2012,50,2827
2012,51,2587
2012,52,2641
