Year,Week,Violence_score
1998,1,490
1998,2,767
1998,3,795
1998,4,861
1998,5,889
1998,6,699
1998,7,841
1998,8,795
1998,9,845
1998,10,856
1998,11,827
1998,12,826
1998,13,871
1998,14,850
1998,15,846
1998,16,892
1998,17,900
1998,18,926
1998,19,992
1998,20,961
1998,21,882
1998,22,972
1998,23,924
1998,24,924
1998,25,1009
1998,26,1010
1998,27,1253
1998,28,1184
1998,29,1223
1998,30,1234
1998,31,1130
1998,32,1033
1998,33,1011
1998,34,1057
1998,35,1020
1998,36,986
1998,37,932
1998,38,1052
1998,39,1068
1998,40,1101
1998,41,897
1998,42,1006
1998,43,833
1998,44,983
1998,45,758
1998,46,886
1998,47,802
1998,48,795
1998,49,917
1998,50,829
1998,51,872
1998,52,716
1998,53,441
1999,1,918
1999,2,992
1999,3,1232
1999,4,1218
1999,5,1268
1999,6,1198
1999,7,1150
1999,8,1201
1999,9,1213
1999,10,1091
1999,11,1271
1999,12,1234
1999,13,1386
1999,14,1308
1999,15,1277
1999,16,1482
1999,17,1561
1999,18,1469
1999,19,1480
1999,20,1459
1999,21,1425
1999,22,1547
1999,23,1574
1999,24,1472
1999,25,1546
1999,26,1669
1999,27,1599
1999,28,1576
1999,29,1660
1999,30,1630
1999,31,1648
1999,32,1637
1999,33,1648
1999,34,1564
1999,35,1621
1999,36,1500
1999,37,1468
1999,38,1462
1999,39,1473
1999,40,1392
1999,41,1533
1999,42,1342
1999,43,1527
1999,44,1355
1999,45,1413
1999,46,1435
1999,47,1343
1999,48,1437
1999,49,1293
1999,50,1319
1999,51,1054
1999,52,748
1999,53,494
2000,1,1535
2000,2,1619
2000,3,1367
2000,4,1345
2000,5,1460
2000,6,1395
2000,7,1422
2000,8,1564
2000,9,1522
2000,10,1465
2000,11,1545
2000,12,1575
2000,13,1579
2000,14,1620
2000,15,1685
2000,16,1595
2000,17,1645
2000,18,1788
2000,19,1708
2000,20,1748
2000,21,1668
2000,22,1819
2000,23,1816
2000,24,1760
2000,25,1842
2000,26,1725
2000,27,1630
2000,28,1790
2000,29,1711
2000,30,1745
2000,31,1766
2000,32,1725
2000,33,1649
2000,34,1715
2000,35,1791
2000,36,1692
2000,37,1612
2000,38,1645
2000,39,1676
2000,40,1628
2000,41,1643
2000,42,1666
2000,43,1749
2000,44,1732
2000,45,1617
2000,46,1535
2000,47,1419
2000,48,1590
2000,49,1426
2000,50,1406
2000,51,1243
2000,52,1769
2001,1,2200
2001,2,1752
2001,3,1681
2001,4,1784
2001,5,1757
2001,6,1792
2001,7,1774
2001,8,1825
2001,9,1973
2001,10,1957
2001,11,2005
2001,12,1951
2001,13,2038
2001,14,2049
2001,15,2017
2001,16,2100
2001,17,2194
2001,18,2393
2001,19,2242
2001,20,2260
2001,21,2197
2001,22,2427
2001,23,2246
2001,24,2354
2001,25,2281
2001,26,2517
2001,27,2274
2001,28,2348
2001,29,2400
2001,30,2276
2001,31,2548
2001,32,2412
2001,33,2372
2001,34,2387
2001,35,2453
2001,36,2351
2001,37,2277
2001,38,2372
2001,39,2186
2001,40,2452
2001,41,2402
2001,42,2315
2001,43,2178
2001,44,2224
2001,45,2038
2001,46,2163
2001,47,1997
2001,48,2279
2001,49,2131
2001,50,2175
2001,51,2063
2001,52,1555
2002,1,2798
2002,2,2244
2002,3,2334
2002,4,2308
2002,5,2265
2002,6,2110
2002,7,2266
2002,8,2276
2002,9,2194
2002,10,2097
2002,11,2279
2002,12,2188
2002,13,2048
2002,14,2233
2002,15,2265
2002,16,2548
2002,17,2350
2002,18,2594
2002,19,2708
2002,20,2615
2002,21,2561
2002,22,2893
2002,23,2716
2002,24,2835
2002,25,2812
2002,26,2888
2002,27,3049
2002,28,2934
2002,29,3059
2002,30,3056
2002,31,2939
2002,32,2809
2002,33,2919
2002,34,2959
2002,35,2769
2002,36,2825
2002,37,2822
2002,38,2910
2002,39,2910
2002,40,3087
2002,41,2761
2002,42,2677
2002,43,2670
2002,44,2739
2002,45,2682
2002,46,2520
2002,47,2450
2002,48,2310
2002,49,2203
2002,50,2441
2002,51,2447
2002,52,2074
2003,1,3385
2003,2,2382
2003,3,2281
2003,4,2167
2003,5,2350
2003,6,2303
2003,7,2083
2003,8,2161
2003,9,2328
2003,10,2349
2003,11,2670
2003,12,2872
2003,13,2821
2003,14,3012
2003,15,2696
2003,16,3062
2003,17,2805
2003,18,3110
2003,19,2961
2003,20,3079
2003,21,3024
2003,22,3125
2003,23,3118
2003,24,3107
2003,25,3148
2003,26,3010
2003,27,3226
2003,28,3073
2003,29,3278
2003,30,3247
2003,31,3323
2003,32,3232
2003,33,3199
2003,34,3308
2003,35,3059
2003,36,3107
2003,37,3186
2003,38,3142
2003,39,3080
2003,40,3141
2003,41,3211
2003,42,3133
2003,43,3320
2003,44,3471
2003,45,3140
2003,46,3047
