Year,Week,Violence_score
2009,41,170
2009,42,182
2009,43,171
2009,44,163
2009,45,192
2009,46,167
2009,47,192
2009,48,175
2009,49,171
2009,50,141
2009,51,162
2009,52,176
2009,53,95
2010,1,159
2010,2,156
2010,3,148
2010,4,175
2010,5,178
2010,6,180
2010,7,169
2010,8,150
2010,9,137
2010,10,160
2010,11,188
2010,12,166
2010,13,173
2010,14,179
2010,15,154
2010,16,195
2010,17,162
2010,18,194
2010,19,175
2010,20,203
2010,21,246
2010,22,213
2010,23,180
2010,24,187
2010,25,204
2010,26,222
2010,27,247
2010,28,232
2010,29,216
2010,30,209
2010,31,205
2010,32,177
2010,33,179
2010,34,218
2010,35,193
2010,36,193
2010,37,183
2010,38,179
2010,39,158
2010,40,158
2010,41,160
2010,42,195
2010,43,187
2010,44,153
2010,45,153
2010,46,170
2010,47,155
2010,48,190
2010,49,197
2010,50,162
2010,51,153
2010,52,104
2010,53,52
2011,1,182
2011,2,168
2011,3,127
2011,4,132
2011,5,123
2011,6,130
2011,7,130
2011,8,139
2011,9,138
2011,10,139
2011,11,160
2011,12,191
2011,13,170
2011,14,160
2011,15,172
2011,16,171
2011,17,194
2011,18,202
2011,19,189
2011,20,180
2011,21,214
2011,22,224
2011,23,193
2011,24,201
2011,25,216
2011,26,213
2011,27,272
2011,28,257
2011,29,252
2011,30,260
2011,31,242
2011,32,235
2011,33,221
2011,34,232
2011,35,235
2011,36,220
2011,37,241
2011,38,208
2011,39,234
2011,40,185
2011,41,194
2011,42,215
2011,43,188
2011,44,166
2011,45,181
2011,46,230
2011,47,175
2011,48,254
2011,49,206
2011,50,214
2011,51,163
2011,52,151
2012,1,245
2012,2,155
2012,3,143
2012,4,168
2012,5,169
2012,6,188
2012,7,200
2012,8,150
2012,9,141
2012,10,173
2012,11,219
2012,12,224
2012,13,208
2012,14,216
2012,15,219
2012,16,240
2012,17,209
2012,18,219
2012,19,178
2012,20,228
2012,21,219
2012,22,217
2012,23,201
2012,24,237
2012,25,220
2012,26,212
2012,27,260
2012,28,234
2012,29,250
2012,30,236
2012,31,243
2012,32,229
2012,33,211
2012,34,253
2012,35,234
2012,36,220
2012,37,201
2012,38,199
2012,39,173
2012,40,196
2012,41,209
2012,42,209
2012,43,258
2012,44,240
2012,45,176
2012,46,212
2012,47,177
2012,48,216
2012,49,190
2012,50,194
2012,51,171
2012,52,159
