Year,Week,Violence_score
2006,39,313
2006,40,301
2006,41,278
2006,42,325
2006,43,260
2006,44,308
2006,45,273
2006,46,266
2006,47,314
2006,48,230
2006,49,256
2006,50,259
2006,51,290
2006,52,317
2007,1,328
2007,2,242
2007,3,230
2007,4,230
2007,5,222
2007,6,209
2007,7,169
2007,8,219
2007,9,211
2007,10,242
2007,11,266
2007,12,274
2007,13,251
2007,14,200
2007,15,235
2007,16,283
2007,17,275
2007,18,276
2007,19,303
2007,20,251
2007,21,269
2007,22,266
2007,23,253
2007,24,295
2007,25,285
2007,26,292
2007,27,314
2007,28,287
2007,29,277
2007,30,293
2007,31,298
2007,32,307
2007,33,304
2007,34,287
2007,35,311
2007,36,291
2007,37,297
2007,38,297
2007,39,299
2007,40,274
2007,41,272
2007,42,327
2007,43,268
2007,44,299
2007,45,248
2007,46,281
2007,47,206
2007,48,219
2007,49,192
2007,50,204
2007,51,259
2007,52,199
2008,1,298
2008,2,239
2008,3,201
2008,4,207
2008,5,221
2008,6,173
2008,7,210
2008,8,206
2008,9,233
2008,10,208
2008,11,259
2008,12,221
2008,13,269
2008,14,249
2008,15,311
2008,16,336
2008,17,274
2008,18,272
2008,19,276
2008,20,304
2008,21,285
2008,22,297
2008,23,261
2008,24,276
2008,25,284
2008,26,261
2008,27,301
2008,28,295
2008,29,284
2008,30,318
2008,31,288
2008,32,277
2008,33,326
2008,34,278
2008,35,313
2008,36,308
2008,37,275
2008,38,301
2008,39,300
2008,40,250
2008,41,282
2008,42,284
2008,43,257
2008,44,259
2008,45,278
2008,46,253
2008,47,245
2008,48,235
2008,49,227
2008,50,226
2008,51,202
2008,52,212
2009,1,139
2009,2,159
2009,3,178
2009,4,194
2009,5,209
2009,6,190
2009,7,185
2009,8,208
2009,9,242
2009,10,243
2009,11,246
2009,12,254
2009,13,215
2009,14,199
2009,15,224
2009,16,250
2009,17,291
2009,18,277
2009,19,280
2009,20,233
2009,21,290
2009,22,231
2009,23,268
2009,24,259
2009,25,304
2009,26,281
2009,27,267
2009,28,251
2009,29,272
2009,30,248
2009,31,289
2009,32,290
2009,33,302
2009,34,282
2009,35,255
2009,36,257
2009,37,275
2009,38,248
2009,39,284
2009,40,240
2009,41,263
2009,42,261
2009,43,242
2009,44,250
2009,45,251
2009,46,238
2009,47,210
2009,48,208
2009,49,237
2009,50,227
2009,51,232
2009,52,167
2009,53,104
2010,1,176
2010,2,204
2010,3,231
2010,4,199
2010,5,197
2010,6,165
2010,7,179
2010,8,184
2010,9,224
2010,10,212
2010,11,245
2010,12,218
2010,13,248
2010,14,241
2010,15,263
2010,16,258
2010,17,283
2010,18,264
2010,19,219
2010,20,272
2010,21,234
2010,22,266
2010,23,255
2010,24,261
2010,25,277
2010,26,280
2010,27,253
2010,28,284
2010,29,245
2010,30,254
2010,31,263
2010,32,250
2010,33,253
2010,34,243
2010,35,239
2010,36,250
2010,37,228
2010,38,220
2010,39,231
2010,40,212
2010,41,204
2010,42,228
2010,43,245
2010,44,209
2010,45,241
2010,46,222
2010,47,186
2010,48,179
2010,49,180
2010,50,165
2010,51,123
2010,52,126
2010,53,100
2011,1,199
2011,2,173
2011,3,151
2011,4,185
2011,5,140
2011,6,157
2011,7,143
2011,8,164
2011,9,165
2011,10,182
2011,11,214
2011,12,209
2011,13,224
2011,14,211
2011,15,217
2011,16,213
2011,17,239
2011,18,219
2011,19,238
2011,20,246
2011,21,210
2011,22,251
2011,23,218
2011,24,225
2011,25,261
2011,26,263
2011,27,244
2011,28,237
2011,29,262
2011,30,262
2011,31,248
2011,32,220
2011,33,253
2011,34,236
2011,35,237
2011,36,219
2011,37,218
2011,38,208
2011,39,199
2011,40,213
2011,41,184
2011,42,183
2011,43,216
2011,44,228
2011,45,188
2011,46,215
2011,47,213
2011,48,222
2011,49,175
2011,50,186
2011,51,203
2011,52,242
2012,1,210
2012,2,152
2012,3,154
2012,4,215
2012,5,186
2012,6,168
2012,7,158
2012,8,181
2012,9,181
2012,10,184
2012,11,216
2012,12,240
2012,13,247
2012,14,206
2012,15,222
2012,16,232
2012,17,206
2012,18,227
2012,19,230
2012,20,208
2012,21,253
2012,22,218
2012,23,207
2012,24,221
2012,25,229
2012,26,284
2012,27,246
2012,28,237
2012,29,223
2012,30,227
2012,31,236
2012,32,209
2012,33,225
2012,34,203
2012,35,237
2012,36,204
2012,37,240
2012,38,201
2012,39,234
2012,40,222
2012,41,221
2012,42,216
2012,43,192
2012,44,213
2012,45,206
2012,46,202
2012,47,163
2012,48,229
2012,49,189
2012,50,203
2012,51,148
2012,52,201
