Year,Week,Violence_score
1995,1,952
1995,2,1221
1995,3,1191
1995,4,1101
1995,5,1141
1995,6,1098
1995,7,1161
1995,8,1176
1995,9,1348
1995,10,1298
1995,11,1588
1995,12,1540
1995,13,1516
1995,14,1517
1995,15,1569
1995,16,1662
1995,17,1526
1995,18,1676
1995,19,1653
1995,20,1691
1995,21,1675
1995,22,1826
1995,23,1896
1995,24,1887
1995,25,2008
1995,26,1861
1995,27,1998
1995,28,1900
1995,29,2163
1995,30,2056
1995,31,2173
1995,32,2077
1995,33,2117
1995,34,2057
1995,35,2039
1995,36,2140
1995,37,2080
1995,38,1833
1995,39,1968
1995,40,1883
1995,41,1914
1995,42,1977
1995,43,1925
1995,44,1932
1995,45,1786
1995,46,1644
1995,47,1596
1995,48,1854
1995,49,1552
1995,50,1638
1995,51,1632
1995,52,1481
1996,1,3360
1996,2,2436
1996,3,2576
1996,4,2535
1996,5,2283
1996,6,2521
1996,7,2466
1996,8,2851
1996,9,2579
1996,10,2426
1996,11,2765
1996,12,2731
1996,13,2664
1996,14,2700
1996,15,2877
1996,16,2888
1996,17,2986
1996,18,2996
1996,19,3044
1996,20,3101
1996,21,3075
1996,22,3240
1996,23,3551
1996,24,3571
1996,25,3505
1996,26,3698
1996,27,3596
1996,28,3795
1996,29,3817
1996,30,3648
1996,31,3778
1996,32,3821
1996,33,3835
1996,34,3765
1996,35,3704
1996,36,3950
1996,37,3675
1996,38,3770
1996,39,3715
1996,40,3765
1996,41,3672
1996,42,3876
1996,43,3918
1996,44,3600
1996,45,3452
1996,46,3248
1996,47,3187
1996,48,2897
1996,49,3304
1996,50,3527
1996,51,2981
1996,52,2489
1997,1,4671
1997,2,3576
1997,3,3536
1997,4,4037
1997,5,4009
1997,6,4017
1997,7,3882
1997,8,3900
1997,9,4089
1997,10,4034
1997,11,3859
1997,12,4319
1997,13,4099
1997,14,4440
1997,15,4088
1997,16,4389
1997,17,4432
1997,18,4546
1997,19,4373
1997,20,4343
1997,21,4365
1997,22,4552
1997,23,4818
1997,24,4813
1997,25,4802
1997,26,4945
1997,27,4486
1997,28,4941
1997,29,5087
1997,30,5215
1997,31,5053
1997,32,4993
1997,33,5045
1997,34,4947
1997,35,4834
1997,36,4914
1997,37,4686
1997,38,4870
1997,39,4773
1997,40,4831
1997,41,4916
1997,42,4483
1997,43,4528
1997,44,4626
1997,45,4487
1997,46,3980
1997,47,4112
1997,48,3946
1997,49,4289
1997,50,4118
1997,51,4055
1997,52,3078
1998,1,2713
1998,2,4431
1998,3,4122
1998,4,4061
1998,5,4425
1998,6,4243
1998,7,4331
1998,8,4425
1998,9,4616
1998,10,4380
1998,11,3805
1998,12,4172
1998,13,4722
1998,14,4616
1998,15,4267
1998,16,4744
1998,17,4709
1998,18,4894
1998,19,4980
1998,20,5003
1998,21,4759
1998,22,4968
1998,23,5112
1998,24,5287
1998,25,5501
1998,26,5492
1998,27,5151
1998,28,5416
1998,29,5599
1998,30,5458
1998,31,5665
1998,32,5478
1998,33,5479
1998,34,5499
1998,35,5284
1998,36,5304
1998,37,5244
1998,38,5409
1998,39,5173
1998,40,5089
1998,41,5082
1998,42,5118
1998,43,5056
1998,44,5039
1998,45,4593
1998,46,4582
1998,47,4546
1998,48,4290
1998,49,4955
1998,50,4479
1998,51,4358
1998,52,3158
1998,53,1957
1999,1,3573
1999,2,3729
1999,3,4517
1999,4,4438
1999,5,4563
1999,6,4304
1999,7,4501
1999,8,4157
1999,9,3983
1999,10,3898
1999,11,4498
1999,12,4413
1999,13,4759
1999,14,4671
1999,15,4530
1999,16,4652
1999,17,4966
1999,18,5127
1999,19,4989
1999,20,5085
1999,21,4787
1999,22,5186
1999,23,5410
1999,24,5331
1999,25,5345
1999,26,5369
1999,27,5354
1999,28,5624
1999,29,5498
1999,30,5632
1999,31,5403
1999,32,5231
1999,33,5316
1999,34,5037
1999,35,5152
1999,36,5306
1999,37,4885
1999,38,4898
1999,39,4790
1999,40,4876
1999,41,4905
1999,42,4863
1999,43,4964
1999,44,4724
1999,45,4849
1999,46,4521
1999,47,4206
1999,48,4592
1999,49,4471
1999,50,4052
1999,51,3217
1999,52,2379
1999,53,1480
2000,1,5088
2000,2,4939
2000,3,4586
2000,4,4880
2000,5,4840
2000,6,4726
2000,7,4743
2000,8,5159
2000,9,5265
2000,10,5282
2000,11,5186
2000,12,5623
2000,13,5701
2000,14,5207
2000,15,5580
2000,16,5357
2000,17,5512
2000,18,5975
2000,19,5797
2000,20,5724
2000,21,5809
2000,22,6040
2000,23,6358
2000,24,6478
2000,25,6590
2000,26,6129
2000,27,6299
2000,28,6574
2000,29,6423
2000,30,6310
2000,31,6432
2000,32,6315
2000,33,6124
2000,34,6294
2000,35,6265
2000,36,5789
2000,37,5773
2000,38,5905
2000,39,5941
2000,40,5546
2000,41,5932
2000,42,5911
2000,43,6059
2000,44,5822
2000,45,5399
2000,46,5116
2000,47,4602
2000,48,5193
2000,49,4641
2000,50,4077
2000,51,4050
2000,52,4945
2001,1,5743
2001,2,4973
2001,3,5139
2001,4,4912
2001,5,5091
2001,6,4814
2001,7,5086
2001,8,4999
2001,9,5164
2001,10,5220
2001,11,5423
2001,12,5619
2001,13,5481
2001,14,5760
2001,15,5499
2001,16,5675
2001,17,5826
2001,18,6077
2001,19,5952
2001,20,6179
2001,21,5829
2001,22,6015
2001,23,6197
2001,24,6475
2001,25,6214
2001,26,6263
2001,27,5964
2001,28,6381
2001,29,6269
2001,30,6383
2001,31,6611
2001,32,6646
2001,33,6404
2001,34,6442
2001,35,6094
2001,36,6069
2001,37,5996
2001,38,6076
2001,39,6136
2001,40,6286
2001,41,6240
2001,42,6082
2001,43,6105
2001,44,6304
2001,45,5926
2001,46,5886
2001,47,5358
2001,48,5785
2001,49,5667
2001,50,5383
2001,51,5174
2001,52,3577
2002,1,6223
2002,2,5568
2002,3,5460
2002,4,5829
2002,5,5104
2002,6,5177
2002,7,5328
2002,8,5323
2002,9,5015
2002,10,5043
2002,11,5602
2002,12,5418
2002,13,5596
2002,14,5550
2002,15,5785
2002,16,6001
2002,17,5699
2002,18,6038
2002,19,5645
2002,20,5970
2002,21,5935
2002,22,6405
2002,23,6269
2002,24,6479
2002,25,6492
2002,26,6640
2002,27,6575
2002,28,6740
2002,29,6844
2002,30,6836
2002,31,6950
2002,32,6646
2002,33,7088
2002,34,7015
2002,35,6919
2002,36,6703
2002,37,6761
2002,38,6581
2002,39,6593
2002,40,6716
2002,41,6453
2002,42,6133
2002,43,6195
2002,44,6080
2002,45,5797
2002,46,5620
2002,47,5692
2002,48,4713
2002,49,4848
2002,50,5443
2002,51,5316
2002,52,4006
2004,1,3166
2004,2,4740
2004,3,4781
2004,4,4598
2004,5,4525
2004,6,4734
2004,7,4852
2004,8,5037
2004,9,5110
2004,10,5276
2004,11,5290
2004,12,5526
2004,13,5783
2004,14,5802
2004,15,5484
2004,16,5994
2004,17,5877
2004,18,6069
2004,19,5765
2004,20,6216
2004,21,6200
2004,22,6195
2004,23,6466
2004,24,6527
2004,25,6472
2004,26,6279
2004,27,6986
2004,28,6782
2004,29,6935
2004,30,6898
2004,31,6764
2004,32,6723
2004,33,6440
2004,34,6885
2004,35,6794
2004,36,6583
2004,37,6404
2004,38,6568
2004,39,6567
2004,40,6288
2004,41,6371
2004,42,6359
2004,43,6348
2004,44,6754
2004,45,5984
2004,46,5707
2004,47,6016
2004,48,5128
2004,49,5533
2004,50,5781
2004,51,5118
2004,52,4015
2004,53,3190
2005,1,6278
2005,2,6204
2005,3,5508
2005,4,6196
2005,5,6478
2005,6,6192
2005,7,6007
2005,8,5882
2005,9,6097
2005,10,6147
2005,11,7080
2005,12,6992
2005,13,7306
2005,14,7480
2005,15,7704
2005,16,7332
2005,17,7720
2005,18,7451
2005,19,7762
2005,20,7897
2005,21,7787
2005,22,8161
2005,23,8533
2005,24,8227
2005,25,8597
2005,26,8034
2005,27,7482
2005,28,8342
2005,29,8341
2005,30,8233
2005,31,8479
2005,32,8342
2005,33,8513
2005,34,8444
2005,35,8121
2005,36,7946
2005,37,7995
2005,38,7846
2005,39,7755
2005,40,7769
2005,41,7965
2005,42,7671
2005,43,7543
2005,44,7556
2005,45,6952
2005,46,6661
2005,47,6041
2005,48,6875
2005,49,5960
2005,50,6050
2005,51,5649
2005,52,5077
2005,53,1930
2006,1,6746
2006,2,6644
2006,3,6432
2006,4,6673
2006,5,6864
2006,6,6135
2006,7,6231
2006,8,6155
2006,9,6454
2006,10,6866
2006,11,6940
2006,12,6841
2006,13,7287
2006,14,7034
2006,15,7330
2006,16,7502
2006,17,7057
2006,18,7727
2006,19,7458
2006,20,7930
2006,21,7970
2006,22,8250
2006,23,8092
2006,24,8077
2006,25,8258
2006,26,8194
2006,27,8235
2006,28,8196
2006,29,8569
2006,30,8461
2006,31,8600
2006,32,8309
2006,33,8309
2006,34,8138
2006,35,8005
2006,36,7548
2006,37,7680
2006,38,7539
2006,39,7731
2006,40,7762
2006,41,7370
2006,42,7584
2006,43,7397
2006,44,7416
2006,45,7082
2006,46,6870
2006,47,6747
2006,48,6983
2006,49,6223
2006,50,7074
2006,51,6442
2006,52,6919
2007,1,8147
2007,2,6536
2007,3,6058
2007,4,5893
2007,5,5533
2007,6,5332
2007,7,5368
2007,8,5811
2007,9,5874
2007,10,5960
2007,11,6871
2007,12,6942
2007,13,7329
2007,14,6364
2007,15,6716
2007,16,7549
2007,17,7697
2007,18,7729
2007,19,7906
2007,20,7915
2007,21,8207
2007,22,8435
2007,23,7790
2007,24,7969
2007,25,8387
2007,26,8120
2007,27,7736
2007,28,8210
2007,29,8128
2007,30,7986
2007,31,8464
2007,32,8152
2007,33,7628
2007,34,7558
2007,35,7953
2007,36,7533
2007,37,7031
2007,38,7744
2007,39,7783
2007,40,7844
2007,41,7155
2007,42,7462
2007,43,7361
2007,44,7272
2007,45,6747
2007,46,6858
2007,47,6274
2007,48,6481
2007,49,5969
2007,50,5861
2007,51,5857
2007,52,5145
2008,1,7719
2008,2,6709
2008,3,6154
2008,4,5525
2008,5,5553
2008,6,5431
2008,7,4962
2008,8,5475
2008,9,5953
2008,10,5912
2008,11,6375
2008,12,6251
2008,13,6494
2008,14,6945
2008,15,6845
2008,16,7460
2008,17,7512
2008,18,7432
2008,19,7021
2008,20,7379
2008,21,7473
2008,22,7763
2008,23,7416
2008,24,7718
2008,25,7567
2008,26,7598
2008,27,7548
2008,28,8094
2008,29,8244
2008,30,8358
2008,31,8443
2008,32,7852
2008,33,7880
2008,34,8131
2008,35,7804
2008,36,7466
2008,37,6967
2008,38,7707
2008,39,7720
2008,40,7213
2008,41,7351
2008,42,7349
2008,43,6801
2008,44,6851
2008,45,6685
2008,46,6393
2008,47,5768
2008,48,5514
2008,49,5374
2008,50,5439
2008,51,4990
2008,52,4029
2009,1,3469
2009,2,5290
2009,3,4947
2009,4,5457
2009,5,5421
2009,6,5317
2009,7,5720
2009,8,5250
2009,9,5409
2009,10,5715
2009,11,6154
2009,12,6558
2009,13,6301
2009,14,6767
2009,15,6052
2009,16,6687
2009,17,6802
2009,18,7086
2009,19,7066
2009,20,7212
2009,21,7397
2009,22,7404
2009,23,7505
2009,24,7440
2009,25,7725
2009,26,8118
2009,27,7504
2009,28,7746
2009,29,7553
2009,30,7728
2009,31,8109
