Year,Week,Violence_score
2003,44,1694
2003,45,1660
2003,46,1754
2003,47,1564
2003,48,1464
2003,49,1591
2003,50,1674
2003,51,1764
2003,52,1501
2004,1,1077
2004,2,1588
2004,3,1697
2004,4,1650
2004,5,1642
2004,6,1513
2004,7,1438
2004,8,1679
2004,9,1629
2004,10,1681
2004,11,1638
2004,12,1709
2004,13,1833
2004,14,1708
2004,15,1686
2004,16,1795
2004,17,1784
2004,18,1893
2004,19,1855
2004,20,1855
2004,21,1877
2004,22,1876
2004,23,1908
2004,24,1764
2004,25,1745
2004,26,1692
2004,27,1793
2004,28,1721
2004,29,1788
2004,30,1819
2004,31,1859
2004,32,1746
2004,33,1783
2004,34,1612
2004,35,1705
2004,36,1910
2004,37,1765
2004,38,1741
2004,39,1726
2004,40,1722
2004,41,1757
2004,42,1687
2004,43,1743
2004,44,1726
2004,45,1692
2004,46,1564
2004,47,1673
2004,48,1573
2004,49,1645
2004,50,1650
2004,51,1612
2004,52,1415
2004,53,1107
2005,1,1628
2005,2,1702
2005,3,1614
2005,4,1685
2005,5,1667
2005,6,1596
2005,7,1739
2005,8,1705
2005,9,1776
2005,10,1777
2005,11,1729
2005,12,1718
2005,13,1886
2005,14,1972
2005,15,1926
2005,16,1866
2005,17,1916
2005,18,2038
2005,19,2000
2005,20,2046
2005,21,1948
2005,22,2413
2005,23,2444
2005,24,2370
2005,25,2510
2005,26,2532
2005,27,2699
2005,28,2776
2005,29,2730
2005,30,2632
2005,31,2782
2005,32,2599
2005,33,2560
2005,34,2683
2005,35,2736
2005,36,2717
2005,37,2837
2005,38,2612
2005,39,2653
2005,40,2535
2005,41,2607
2005,42,2518
2005,43,2458
2005,44,2532
2005,45,2564
2005,46,2296
2005,47,2374
2005,48,2401
2005,49,2278
2005,50,2431
2005,51,2300
2005,52,1984
2005,53,614
2006,1,2903
2006,2,3029
2006,3,2843
2006,4,2945
2006,5,3035
2006,6,2765
2006,7,2886
2006,8,2877
2006,9,3246
2006,10,3178
2006,11,2941
2006,12,2922
2006,13,3195
2006,14,3236
2006,15,3254
2006,16,3283
2006,17,3367
2006,18,3406
2006,19,3238
2006,20,3327
2006,21,3473
2006,22,3315
2006,23,3383
2006,24,3222
2006,25,3350
2006,26,3185
2006,27,3295
2006,28,3354
2006,29,3185
2006,30,3328
2006,31,3302
2006,32,3307
2006,33,3199
2006,34,3192
2006,35,3160
2006,36,3124
2006,37,3199
2006,38,3242
2006,39,3159
2006,40,3243
2006,41,2985
2006,42,3013
2006,43,3031
2006,44,3008
2006,45,3074
2006,46,2968
2006,47,2795
2006,48,2937
2006,49,3107
2006,50,3147
2006,51,3030
2006,52,3282
2007,1,3445
2007,2,2921
2007,3,2773
2007,4,2956
2007,5,2866
2007,6,2823
2007,7,2949
2007,8,3022
2007,9,3201
2007,10,3239
2007,11,3180
2007,12,3378
2007,13,3370
2007,14,3331
2007,15,3416
2007,16,3505
2007,17,3364
2007,18,3800
2007,19,3717
2007,20,3673
2007,21,3609
2007,22,3496
2007,23,3603
2007,24,3457
2007,25,3581
2007,26,3391
2007,27,3078
2007,28,2973
2007,29,2849
2007,30,3009
2007,31,3058
2007,32,2976
2007,33,2849
2007,34,2970
2007,35,2776
2007,36,2931
2007,37,2980
2007,38,2955
2007,39,2920
2007,40,2901
2007,41,2752
2007,42,2769
2007,43,2719
2007,44,2733
2007,45,2790
2007,46,2682
2007,47,2306
2007,48,2877
2007,49,2799
2007,50,2694
2007,51,2775
2007,52,2381
2008,1,3551
2008,2,2575
2008,3,2359
2008,4,2411
2008,5,2536
2008,6,2514
2008,7,2461
2008,8,2457
2008,9,2622
2008,10,2518
2008,11,2747
2008,12,2693
2008,13,2653
2008,14,2811
2008,15,2807
2008,16,2984
2008,17,2939
2008,18,3002
2008,19,3027
2008,20,2990
2008,21,2939
2008,22,2980
2008,23,3072
2008,24,2803
2008,25,2880
2008,26,2778
2008,27,2806
2008,28,2787
2008,29,2733
2008,30,2758
2008,31,3006
2008,32,2876
2008,33,2816
2008,34,2969
2008,35,2722
2008,36,2875
2008,37,2840
2008,38,2707
2008,39,2844
2008,40,2982
2008,41,2855
2008,42,2783
2008,43,2741
2008,44,2757
2008,45,2677
2008,46,2566
2008,47,2667
2008,48,2512
2008,49,2547
2008,50,2728
2008,51,2704
2008,52,2475
2009,1,1575
2009,2,2504
2009,3,2486
2009,4,2537
2009,5,2376
2009,6,2537
2009,7,2390
2009,8,2442
2009,9,2421
2009,10,2622
2009,11,2487
2009,12,2616
2009,13,2660
2009,14,2848
2009,15,2778
2009,16,2937
2009,17,2917
2009,18,2996
2009,19,2853
2009,20,2849
2009,21,2916
2009,22,2933
2009,23,3093
2009,24,2922
2009,25,2924
2009,26,2849
2009,27,2925
2009,28,2782
2009,29,2807
2009,30,3006
2009,31,2930
2009,32,2886
2009,33,2975
2009,34,2864
2009,35,2729
2009,36,2848
2009,37,2790
2009,38,2818
2009,39,2807
2009,40,2726
2009,41,2762
2009,42,2728
2009,43,2681
2009,44,2843
2009,45,2840
2009,46,2909
2009,47,2529
2009,48,2568
2009,49,2675
2009,50,2693
2009,51,2730
2009,52,2294
2009,53,1325
2010,1,2283
2010,2,2582
2010,3,2668
2010,4,2337
2010,5,2367
2010,6,2188
2010,7,2461
2010,8,2291
2010,9,2524
2010,10,2513
2010,11,2462
2010,12,2644
2010,13,2779
2010,14,2741
2010,15,2666
2010,16,2847
2010,17,2878
2010,18,2782
2010,19,2942
2010,20,2857
2010,21,2662
2010,22,2917
2010,23,2794
2010,24,2761
2010,25,2634
2010,26,2713
2010,27,2646
2010,28,2762
2010,29,2693
2010,30,2749
2010,31,2585
2010,32,2599
2010,33,2620
2010,34,2575
2010,35,2546
2010,36,2446
2010,37,2581
2010,38,2621
2010,39,2728
2010,40,2512
2010,41,2538
2010,42,2647
2010,43,2438
2010,44,2566
2010,45,2553
2010,46,2486
2010,47,2295
2010,48,2365
2010,49,2381
2010,50,2581
2010,51,2344
2010,52,1681
2010,53,1181
2011,1,2276
2011,2,2266
2011,3,2348
2011,4,2333
2011,5,1765
2011,6,2011
2011,7,2318
2011,8,2150
2011,9,2303
2011,10,2343
2011,11,2492
2011,12,2525
2011,13,2519
2011,14,2534
2011,15,2480
2011,16,2699
2011,17,2643
2011,18,2570
2011,19,2644
2011,20,2683
2011,21,2691
2011,22,2904
2011,23,2727
2011,24,2642
2011,25,2583
2011,26,2608
2011,27,2528
2011,28,2533
2011,29,2618
2011,30,2524
2011,31,2586
2011,32,2534
2011,33,2600
2011,34,2451
2011,35,2537
2011,36,2340
2011,37,2437
2011,38,2419
2011,39,2583
2011,40,2269
2011,41,2429
2011,42,2277
2011,43,2207
2011,44,2259
2011,45,2271
2011,46,2222
2011,47,2080
2011,48,2290
2011,49,2240
2011,50,2373
2011,51,2182
2011,52,2575
2012,1,2341
2012,2,2119
2012,3,2205
2012,4,2155
2012,5,2226
2012,6,1897
2012,7,2006
2012,8,1968
2012,9,2051
2012,10,2066
2012,11,2244
2012,12,2265
2012,13,2381
2012,14,2336
2012,15,2358
2012,16,2261
2012,17,2420
2012,18,2465
2012,19,2339
2012,20,2377
2012,21,2390
2012,22,2517
2012,23,2272
2012,24,2301
2012,25,2325
2012,26,2475
2012,27,2382
2012,28,2288
2012,29,2315
2012,30,2356
2012,31,2433
2012,32,2288
2012,33,2317
2012,34,2345
2012,35,2348
2012,36,2235
2012,37,2219
2012,38,2325
2012,39,2354
2012,40,2437
2012,41,2346
2012,42,2384
2012,43,2380
2012,44,2452
2012,45,2388
2012,46,2122
2012,47,2055
2012,48,2398
2012,49,2394
2012,50,2125
2012,51,2221
2012,52,2175
