Year,Week,Violence_score
2000,1,1128
2000,2,1203
2000,3,1269
2000,4,1127
2000,5,1331
2000,6,1235
2000,7,1330
2000,8,1313
2000,9,1354
2000,10,1289
2000,11,1216
2000,12,1260
2000,13,1245
2000,14,1338
2000,15,1259
2000,16,1337
2000,17,1353
2000,18,1456
2000,19,1406
2000,20,1427
2000,21,1532
2000,22,1589
2000,23,1375
2000,24,1537
2000,25,1545
2000,26,1550
2000,27,1462
2000,28,1491
2000,29,1396
2000,30,1472
2000,31,1568
2000,32,1476
2000,33,1402
2000,34,1422
2000,35,1550
2000,36,1424
2000,37,1417
2000,38,1336
2000,39,1506
2000,40,1293
2000,41,1419
2000,42,1435
2000,43,1310
2000,44,1381
2000,45,1139
2000,46,1206
2000,47,1271
2000,48,1337
2000,49,1194
2000,50,1085
2000,51,1109
2000,52,1383
2001,1,1591
2001,2,1399
2001,3,1363
2001,4,1317
2001,5,1415
2001,6,1144
2001,7,1231
2001,8,1255
2001,9,1359
2001,10,1375
2001,11,1461
2001,12,1327
2001,13,1467
2001,14,1638
2001,15,1481
2001,16,1414
2001,17,1489
2001,18,1570
2001,19,1645
2001,20,1610
2001,21,1460
2001,22,1525
2001,23,1476
2001,24,1632
2001,25,1497
2001,26,1650
2001,27,1613
2001,28,1561
2001,29,1548
2001,30,1500
2001,31,1493
2001,32,1386
2001,33,1390
2001,34,1424
2001,35,1433
2001,36,1314
2001,37,1249
2001,38,1379
2001,39,1280
2001,40,1547
2001,41,1370
2001,42,1434
2001,43,1311
2001,44,1469
2001,45,1206
2001,46,1274
2001,47,1165
2001,48,1422
2001,49,1371
2001,50,1361
2001,51,1294
2001,52,1088
2002,1,1485
2002,2,1301
2002,3,1212
2002,4,1286
2002,5,1162
2002,6,1156
2002,7,1386
2002,8,1317
2002,9,1242
2002,10,1240
2002,11,1275
2002,12,1207
2002,13,1366
2002,14,1469
2002,15,1456
2002,16,1394
2002,17,1432
2002,18,1559
2002,19,1449
2002,20,1405
2002,21,1424
2002,22,1630
2002,23,1408
2002,24,1464
2002,25,1510
2002,26,1508
2002,27,1633
2002,28,1500
2002,29,1560
2002,30,1580
2002,31,1685
2002,32,1607
2002,33,1458
2002,34,1484
2002,35,1648
2002,36,1530
2002,37,1541
2002,38,1435
2002,39,1508
2002,40,1565
2002,41,1439
2002,42,1303
