Year,Week,Violence_score
1991,1,5709
1991,2,3457
1991,3,3607
1991,4,3649
1991,5,3838
1991,6,3624
1991,7,3334
1991,8,3634
1991,9,3518
1991,10,3512
1991,11,3369
1991,12,3611
1991,13,3124
1991,14,2845
1991,15,2689
1991,16,2774
1991,17,2701
1991,18,3162
1991,19,2981
1991,20,3059
1991,21,3045
1991,22,3692
1991,23,3641
1991,24,3646
1991,25,3586
1991,26,3744
1991,27,4530
1991,28,4070
1991,29,4124
1991,30,4184
1991,31,4377
1991,32,4260
1991,33,4076
1991,34,3843
1991,35,4037
1991,36,3809
1991,37,3636
1991,38,3397
1991,39,3111
1991,40,2608
1991,41,2266
1991,42,2383
1991,43,2532
1991,44,3463
1991,45,3304
1991,46,3792
1991,47,3698
1991,48,3570
1991,49,3745
1991,50,3750
1991,51,3270
1991,52,3242
1992,1,2979
1992,2,3565
1992,3,3392
1992,4,3546
1992,5,3563
1992,6,3418
1992,7,3356
1992,8,3432
1992,9,3752
1992,10,3681
1992,11,3573
1992,12,3380
1992,13,3629
1992,14,3682
1992,15,3688
1992,16,3944
1992,17,3881
1992,18,3923
1992,19,3738
1992,20,3881
1992,21,3798
1992,22,3742
1992,23,4306
1992,24,3905
1992,25,4063
1992,26,3926
1992,27,4410
1992,28,4319
1992,29,4109
1992,30,4226
1992,31,4490
1992,32,4362
1992,33,4074
1992,34,4043
1992,35,4006
1992,36,4187
1992,37,4233
1992,38,3967
1992,39,3792
1992,40,3774
1992,41,3976
1992,42,3850
1992,43,3733
1992,44,4140
1992,45,3866
1992,46,3807
1992,47,3721
1992,48,3791
1992,49,3967
1992,50,3868
1992,51,4015
1992,52,3620
1992,53,2178
1993,1,3863
1993,2,3778
1993,3,3752
1993,4,3540
1993,5,3693
1993,6,3597
1993,7,3453
1993,8,3481
1993,9,3918
1993,10,3309
1993,11,3836
1993,12,3839
1993,13,4102
1993,14,3918
1993,15,4115
1993,16,3788
1993,17,4155
1993,18,3935
1993,19,4010
1993,20,3817
1993,21,4195
1993,22,4475
1993,23,4323
1993,24,4235
1993,25,4188
1993,26,4644
1993,27,4443
1993,28,4395
1993,29,4136
1993,30,4543
1993,31,4544
1993,32,4558
1993,33,4423
1993,34,4185
1993,35,4339
1993,36,4186
1993,37,4239
1993,38,4084
1993,39,4266
1993,40,4214
1993,41,3879
1993,42,4054
1993,43,3962
1993,44,4149
1993,45,3895
1993,46,3975
1993,47,3783
1993,48,4110
1993,49,3587
1993,50,3824
1993,51,3462
1993,52,2599
1993,53,2169
1994,1,3838
1994,2,3634
1994,3,3444
1994,4,3794
1994,5,3734
1994,6,3537
1994,7,3918
1994,8,3740
1994,9,4093
1994,10,3797
1994,11,4114
1994,12,4129
1994,13,4251
1994,14,4516
1994,15,4117
1994,16,4178
1994,17,4512
1994,18,4346
1994,19,4544
1994,20,4276
1994,21,4494
1994,22,4748
1994,23,4592
1994,24,4497
1994,25,4477
1994,26,4871
1994,27,4859
1994,28,4872
1994,29,4667
1994,30,4841
1994,31,5188
1994,32,4826
1994,33,4671
1994,34,4665
1994,35,4823
1994,36,4691
1994,37,4560
1994,38,4611
1994,39,4535
1994,40,4414
1994,41,4337
1994,42,4486
1994,43,4353
1994,44,4514
1994,45,4246
1994,46,4413
1994,47,3895
1994,48,4315
1994,49,4492
1994,50,4221
1994,51,3970
1994,52,4862
1995,1,4057
1995,2,4341
1995,3,4159
