Year,Week,Violence_score
2010,16,404
2010,17,412
2010,18,332
2010,19,352
2010,20,351
2010,21,405
2010,22,392
2010,23,377
2010,24,410
2010,25,444
2010,26,476
2010,27,409
2010,28,428
2010,29,388
2010,30,434
2010,31,469
2010,32,432
2010,33,389
2010,34,391
2010,35,349
2010,36,350
2010,37,346
2010,38,351
2010,39,380
2010,40,451
2010,41,397
2010,42,349
2010,43,386
2010,44,371
2010,45,370
2010,46,344
2010,47,315
2010,48,312
2010,49,265
2010,50,302
2010,51,292
2010,52,239
2010,53,196
2011,1,279
2011,2,269
2011,3,278
2011,4,330
2011,5,288
2011,6,276
2011,7,264
2011,8,262
2011,9,259
2011,10,331
2011,11,348
2011,12,282
2011,13,336
2011,14,346
2011,15,323
2011,16,347
2011,17,357
2011,18,366
2011,19,377
2011,20,398
2011,21,436
2011,22,401
2011,23,449
2011,24,418
2011,25,402
2011,26,469
2011,27,468
2011,28,446
2011,29,445
2011,30,448
2011,31,488
2011,32,451
2011,33,409
2011,34,437
2011,35,432
2011,36,428
2011,37,364
2011,38,380
2011,39,403
2011,40,372
2011,41,371
2011,42,337
2011,43,367
2011,44,393
2011,45,383
2011,46,336
2011,47,343
2011,48,362
2011,49,350
2011,50,401
2011,51,370
2011,52,489
2012,1,387
2012,2,356
2012,3,344
2012,4,336
2012,5,398
2012,6,320
2012,7,351
2012,8,377
2012,9,371
2012,10,371
2012,11,410
2012,12,397
2012,13,450
2012,14,414
2012,15,380
2012,16,403
2012,17,443
2012,18,460
2012,19,423
2012,20,447
2012,21,425
2012,22,471
2012,23,489
2012,24,451
2012,25,461
2012,26,519
2012,27,493
2012,28,513
2012,29,477
2012,30,470
2012,31,527
2012,32,500
2012,33,456
2012,34,422
2012,35,468
2012,36,430
2012,37,407
2012,38,396
2012,39,466
2012,40,427
2012,41,376
2012,42,411
2012,43,380
2012,44,448
2012,45,355
2012,46,373
2012,47,378
2012,48,417
2012,49,343
2012,50,327
2012,51,312
2012,52,427
