Year,Week,Violence_score
1991,1,172
1991,2,113
1991,3,107
1991,4,131
1991,5,196
1991,6,173
1991,7,177
1991,8,176
1991,9,202
1991,10,167
1991,11,185
1991,12,200
1991,13,173
1991,14,204
1991,15,158
1991,16,180
1991,17,182
1991,18,155
1991,19,179
1991,20,166
1991,21,198
1991,22,250
1991,23,264
1991,24,265
1991,25,261
1991,26,306
1991,27,280
1991,28,287
1991,29,293
1991,30,272
1991,31,277
1991,32,283
1991,33,287
1991,34,311
1991,35,299
1991,36,250
1991,37,270
1991,38,249
1991,39,250
1991,40,272
1991,41,239
1991,42,307
1991,43,235
1991,44,195
1991,45,179
1991,46,232
1991,47,192
1991,48,193
1991,49,201
1991,50,233
1991,51,210
1991,52,189
1992,1,189
1992,2,219
1992,3,173
1992,4,173
1992,5,215
1992,6,219
1992,7,210
1992,8,149
1992,9,189
1992,10,215
1992,11,264
1992,12,242
1992,13,236
1992,14,287
1992,15,207
1992,16,258
1992,17,255
1992,18,261
1992,19,259
1992,20,262
1992,21,253
1992,22,254
1992,23,282
1992,24,227
1992,25,264
1992,26,245
1992,27,293
1992,28,310
1992,29,326
1992,30,383
1992,31,397
1992,32,308
1992,33,333
1992,34,285
1992,35,303
1992,36,319
1992,37,303
1992,38,305
1992,39,285
1992,40,327
1992,41,296
1992,42,247
1992,43,262
1992,44,284
1992,45,217
1992,46,210
1992,47,234
1992,48,211
1992,49,220
1992,50,229
1992,51,189
1992,52,149
1992,53,75
1993,1,178
1993,2,191
1993,3,212
1993,4,249
1993,5,310
1993,6,200
1993,7,237
1993,8,190
1993,9,225
1993,10,180
1993,11,224
1993,12,267
1993,13,313
1993,14,256
1993,15,307
1993,16,281
1993,17,327
1993,18,299
1993,19,256
1993,20,259
1993,21,245
1993,22,340
1993,23,296
1993,24,303
1993,25,321
1993,26,344
1993,27,297
1993,28,320
1993,29,307
1993,30,363
1993,31,325
1993,32,346
1993,33,300
1993,34,354
1993,35,358
1993,36,263
1993,37,282
1993,38,280
1993,39,320
1993,40,320
1993,41,310
1993,42,273
1993,43,266
1993,44,247
1993,45,250
1993,46,244
1993,47,188
1993,48,222
1993,49,220
1993,50,240
1993,51,160
1993,52,109
1993,53,105
1994,1,153
1994,2,152
1994,3,196
1994,4,184
1994,5,207
1994,6,171
1994,7,221
1994,8,195
1994,9,265
1994,10,213
1994,11,235
1994,12,250
1994,13,277
1994,14,284
1994,15,257
1994,16,240
1994,17,267
1994,18,265
1994,19,296
1994,20,292
1994,21,275
1994,22,327
1994,23,272
1994,24,268
1994,25,309
1994,26,343
1994,27,315
1994,28,338
1994,29,395
1994,30,360
1994,31,375
1994,32,310
1994,33,345
1994,34,349
1994,35,337
1994,36,283
1994,37,349
1994,38,267
1994,39,305
1994,40,318
1994,41,323
1994,42,334
1994,43,314
1994,44,310
1994,45,294
1994,46,221
1994,47,197
1994,48,226
1994,49,178
1994,50,214
1994,51,213
1994,52,265
1995,1,172
1995,2,184
1995,3,196
1995,4,192
1995,5,230
1995,6,180
1995,7,190
1995,8,199
1995,9,239
1995,10,227
1995,11,266
1995,12,244
1995,13,273
1995,14,314
1995,15,273
1995,16,266
1995,17,292
1995,18,311
1995,19,249
1995,20,285
1995,21,299
1995,22,307
1995,23,258
1995,24,270
1995,25,274
1995,26,324
1995,27,337
1995,28,336
1995,29,339
1995,30,334
1995,31,309
1995,32,330
1995,33,339
1995,34,288
1995,35,330
1995,36,296
1995,37,293
1995,38,244
1995,39,328
1995,40,298
1995,41,248
1995,42,296
1995,43,245
1995,44,214
1995,45,160
1995,46,147
1995,47,150
1995,48,199
1995,49,193
1995,50,163
1995,51,183
1995,52,168
1996,1,258
1996,2,224
1996,3,181
1996,4,220
1996,5,190
1996,6,224
1996,7,218
1996,8,258
1996,9,236
1996,10,216
1996,11,242
1996,12,183
1996,13,226
1996,14,229
1996,15,307
1996,16,288
1996,17,304
1996,18,339
1996,19,326
1996,20,303
1996,21,308
1996,22,313
1996,23,306
1996,24,329
1996,25,324
1996,26,248
1996,27,241
1996,28,260
1996,29,256
1996,30,243
1996,31,256
1996,32,251
1996,33,215
1996,34,226
1996,35,255
1996,36,205
1996,37,247
1996,38,233
1996,39,204
1996,40,246
1996,41,195
1996,42,226
1996,43,226
1996,44,230
1996,45,159
1996,46,132
1996,47,146
1996,48,180
1996,49,144
1996,50,145
1996,51,117
1996,52,99
1997,1,263
1997,2,170
1997,3,203
1997,4,183
1997,5,196
1997,6,209
1997,7,210
1997,8,213
1997,9,235
1997,10,201
1997,11,212
1997,12,214
1997,13,199
1997,14,208
1997,15,186
1997,16,219
1997,17,246
1997,18,288
1997,19,235
1997,20,246
1997,21,243
1997,22,300
1997,23,259
1997,24,320
1997,25,278
1997,26,276
1997,27,277
1997,28,313
1997,29,308
1997,30,319
1997,31,316
1997,32,275
1997,33,312
1997,34,339
1997,35,328
1997,36,304
1997,37,274
1997,38,309
1997,39,247
1997,40,311
1997,41,276
1997,42,252
1997,43,256
1997,44,277
1997,45,265
1997,46,209
1997,47,220
1997,48,195
1997,49,235
1997,50,219
1997,51,227
1997,52,190
1998,1,133
1998,2,172
1998,3,188
1998,4,212
1998,5,213
1998,6,207
1998,7,232
1998,8,235
1998,9,190
1998,10,221
1998,11,196
1998,12,197
1998,13,230
1998,14,292
1998,15,277
1998,16,244
1998,17,257
1998,18,311
1998,19,240
1998,20,263
1998,21,268
1998,22,257
1998,23,282
1998,24,273
1998,25,291
1998,26,300
1998,27,311
1998,28,311
1998,29,268
1998,30,285
1998,31,309
1998,32,264
1998,33,320
1998,34,286
1998,35,288
1998,36,277
