Year,Week,Violence_score
2005,21,152
2005,22,174
2005,23,164
2005,24,165
2005,25,160
2005,26,157
2005,27,158
2005,28,177
2005,29,176
2005,30,145
2005,31,145
2005,32,162
2005,33,165
2005,34,158
2005,35,152
2005,36,160
2005,37,157
2005,38,184
2005,39,180
2005,40,161
2005,41,194
2005,42,152
2005,43,134
2005,44,175
2005,45,171
2005,46,138
2005,47,154
2005,48,130
2005,49,129
2005,50,141
2005,51,126
2005,52,111
2005,53,50
2006,1,157
2006,2,165
2006,3,162
2006,4,165
2006,5,150
2006,6,153
2006,7,147
2006,8,141
2006,9,173
2006,10,164
2006,11,161
2006,12,127
2006,13,146
2006,14,156
2006,15,162
2006,16,171
2006,17,145
2006,18,160
2006,19,154
2006,20,171
2006,21,183
2006,22,175
2006,23,198
2006,24,163
2006,25,210
2006,26,156
2006,27,203
2006,28,191
2006,29,187
2006,30,158
2006,31,194
2006,32,173
2006,33,151
2006,34,167
2006,35,184
2006,36,173
2006,37,171
2006,38,166
2006,39,161
2006,40,177
2006,41,181
2006,42,178
2006,43,169
2006,44,197
2006,45,164
2006,46,164
2006,47,125
2006,48,164
2006,49,126
2006,50,179
2006,51,157
2006,52,183
2007,1,149
2007,2,123
2007,3,129
2007,4,127
2007,5,93
2007,6,115
2007,7,117
2007,8,126
2007,9,139
2007,10,128
2007,11,98
2007,12,134
2007,13,134
2007,14,125
2007,15,112
2007,16,143
2007,17,140
2007,18,148
2007,19,149
2007,20,143
2007,21,126
2007,22,128
2007,23,122
2007,24,125
2007,25,107
2007,26,128
2007,27,135
2007,28,127
2007,29,129
2007,30,119
2007,31,159
2007,32,109
2007,33,165
2007,34,150
2007,35,142
2007,36,122
2007,37,123
2007,38,132
2007,39,147
2007,40,117
2007,41,90
2007,42,85
2007,43,97
2007,44,87
2007,45,87
2007,46,97
2007,47,89
2007,48,78
2007,49,55
2007,50,70
2007,51,50
2007,52,51
2008,1,237
2008,2,122
2008,3,128
2008,4,141
2008,5,129
2008,6,115
2008,7,78
2008,8,95
2008,9,113
2008,10,75
2008,11,116
2008,12,83
2008,13,126
2008,14,101
2008,15,105
2008,16,122
2008,17,129
2008,18,121
2008,19,124
2008,20,125
2008,21,124
2008,22,134
2008,23,128
2008,24,150
2008,25,141
2008,26,150
2008,27,231
2008,28,205
2008,29,162
2008,30,185
2008,31,196
2008,32,186
2008,33,188
2008,34,221
2008,35,212
2008,36,230
2008,37,202
2008,38,234
2008,39,220
2008,40,240
2008,41,217
2008,42,216
2008,43,204
2008,44,198
2008,45,173
2008,46,152
2008,47,175
2008,48,140
2008,49,198
2008,50,166
2008,51,163
2008,52,172
2009,1,961
2009,2,1223
2009,3,1097
2009,4,1029
2009,5,924
2009,6,966
2009,7,1093
2009,8,993
2009,9,1177
2009,10,1098
2009,11,1135
2009,12,1162
2009,13,1206
2009,14,1325
2009,15,1221
2009,16,1240
2009,17,1304
2009,18,1460
2009,19,1328
2009,20,1275
2009,21,1320
2009,22,1232
2009,23,1462
2009,24,1343
2009,25,1258
2009,26,1216
2009,27,1417
2009,28,1316
2009,29,1272
2009,30,1239
2009,31,1387
2009,32,1234
2009,33,1288
2009,34,1314
2009,35,1209
2009,36,1378
2009,37,1328
2009,38,1272
2009,39,1224
2009,40,1327
2009,41,1115
2009,42,1116
2009,43,1164
2009,44,1309
2009,45,1205
2009,46,1180
2009,47,1120
2009,48,1035
2009,49,1155
2009,50,1163
2009,51,1113
2009,52,976
2009,53,566
2010,1,919
2010,2,1166
2010,3,1150
2010,4,924
2010,5,1065
2010,6,875
2010,7,991
2010,8,1041
2010,9,1180
2010,10,1123
2010,11,1213
2010,12,1212
2010,13,1393
2010,14,1303
2010,15,1254
2010,16,1284
2010,17,1382
2010,18,1448
2010,19,1477
2010,20,1309
2010,21,1426
2010,22,1515
2010,23,1431
2010,24,1399
2010,25,1359
2010,26,1589
2010,27,1294
2010,28,1420
2010,29,1437
2010,30,1418
2010,31,1372
2010,32,1417
2010,33,1256
2010,34,1407
2010,35,1393
2010,36,1337
2010,37,1461
2010,38,1327
2010,39,1424
2010,40,1283
2010,41,1363
2010,42,1351
2010,43,1364
2010,44,1365
2010,45,1209
2010,46,1338
2010,47,1189
2010,48,1235
2010,49,1053
2010,50,1039
2010,51,1122
2010,52,855
2010,53,678
2011,1,1118
2011,2,1172
2011,3,1083
2011,4,1090
2011,5,1214
2011,6,1056
2011,7,1270
2011,8,1199
2011,9,1454
2011,10,1277
2011,11,1335
2011,12,1323
2011,13,1443
2011,14,1373
2011,15,1362
2011,16,1354
2011,17,1557
2011,18,1303
2011,19,1470
2011,20,1422
2011,21,1466
2011,22,1595
2011,23,1379
2011,24,1475
2011,25,1403
2011,26,1603
2011,27,1545
2011,28,1577
2011,29,1565
2011,30,1620
2011,31,1699
2011,32,1469
2011,33,1485
2011,34,1539
2011,35,1896
2011,36,1750
2011,37,1830
2011,38,1844
2011,39,1899
2011,40,1713
2011,41,1824
2011,42,1722
2011,43,1772
2011,44,1813
2011,45,1670
2011,46,1642
2011,47,1508
2011,48,1758
2011,49,1565
2011,50,1677
2011,51,1587
2011,52,1989
2012,1,1690
2012,2,1493
2012,3,1589
2012,4,1506
2012,5,1630
2012,6,1391
2012,7,1468
2012,8,1505
2012,9,1567
2012,10,1509
2012,11,1606
2012,12,1690
2012,13,1817
2012,14,1606
2012,15,1705
2012,16,1660
2012,17,1719
2012,18,1937
2012,19,1582
2012,20,1766
2012,21,1714
2012,22,1871
2012,23,1666
2012,24,1766
2012,25,1895
2012,26,1861
2012,27,1744
2012,28,1840
2012,29,1763
2012,30,1728
2012,31,1871
2012,32,1670
2012,33,1696
2012,34,1776
2012,35,1844
2012,36,1647
2012,37,1667
2012,38,1704
2012,39,1588
2012,40,1690
2012,41,1567
2012,42,1711
2012,43,1619
2012,44,1625
2012,45,1593
2012,46,1442
2012,47,1470
2012,48,1660
2012,49,1563
2012,50,1605
2012,51,1613
2012,52,1791
