Year,Week,Violence_score
1992,1,830
1992,2,1053
1992,3,963
1992,4,1075
1992,5,1073
1992,6,1139
1992,7,995
1992,8,1182
1992,9,1267
1992,10,1123
1992,11,1063
1992,12,1189
1992,13,1188
1992,14,1230
1992,15,1146
1992,16,1205
1992,17,1131
1992,18,1241
1992,19,1280
1992,20,1250
1992,21,1219
1992,22,1124
1992,23,1423
1992,24,1252
1992,25,1247
1992,26,1251
1992,27,1399
1992,28,1414
1992,29,1288
1992,30,1367
1992,31,1454
1992,32,1376
1992,33,1427
1992,34,1394
1992,35,1362
1992,36,1374
1992,37,1325
1992,38,1376
1992,39,1333
1992,40,1463
1992,41,1401
1992,42,1436
1992,43,1324
1992,44,1318
1992,45,1262
1992,46,1318
1992,47,1229
1992,48,1112
1992,49,1234
1992,50,1212
1992,51,1157
1992,52,1037
1992,53,568
1993,1,1141
1993,2,1237
1993,3,1338
1993,4,1229
1993,5,1437
1993,6,1244
1993,7,1262
1993,8,1155
1993,9,1551
1993,10,1442
1993,11,1454
1993,12,1513
1993,13,1526
1993,14,1509
1993,15,1485
1993,16,1602
1993,17,1601
1993,18,1577
1993,19,1561
1993,20,1557
1993,21,1677
1993,22,1690
1993,23,1658
1993,24,1584
1993,25,1605
1993,26,1624
1993,27,1542
1993,28,1583
1993,29,1714
1993,30,1756
1993,31,1655
1993,32,1690
1993,33,1754
1993,34,1742
1993,35,1535
1993,36,1522
1993,37,1500
1993,38,1476
1993,39,1599
1993,40,1554
1993,41,1562
1993,42,1554
1993,43,1538
1993,44,1513
1993,45,1497
1993,46,1452
1993,47,1249
1993,48,1466
1993,49,1454
1993,50,1321
1993,51,990
1993,52,683
1993,53,697
1994,1,1085
1994,2,1100
1994,3,1145
1994,4,1187
1994,5,1201
1994,6,1173
1994,7,1311
1994,8,1173
1994,9,1482
1994,10,1488
1994,11,1432
1994,12,1578
1994,13,1580
1994,14,1575
1994,15,1551
1994,16,1554
1994,17,1497
1994,18,1467
1994,19,1603
1994,20,1577
1994,21,1530
1994,22,1618
1994,23,1590
1994,24,1658
1994,25,1569
1994,26,1666
1994,27,1794
1994,28,1780
1994,29,1752
1994,30,1828
1994,31,1617
1994,32,1618
1994,33,1683
1994,34,1734
1994,35,1664
1994,36,1765
1994,37,1836
1994,38,1588
1994,39,1797
1994,40,1718
1994,41,1756
1994,42,1628
1994,43,1616
1994,44,1676
1994,45,1537
1994,46,1542
1994,47,1439
1994,48,1539
1994,49,1304
1994,50,1474
1994,51,1359
1994,52,1619
1995,1,1251
1995,2,1466
1995,3,1473
1995,4,1336
1995,5,1548
1995,6,1414
1995,7,1527
1995,8,1538
1995,9,1572
1995,10,1497
1995,11,1755
1995,12,1726
1995,13,1689
1995,14,1605
1995,15,1740
1995,16,1762
1995,17,1742
1995,18,1881
1995,19,1779
1995,20,1783
1995,21,1843
1995,22,1971
1995,23,1931
1995,24,2032
1995,25,1983
1995,26,2049
1995,27,2104
1995,28,2159
1995,29,2237
1995,30,2280
1995,31,2171
1995,32,2274
1995,33,2211
1995,34,2274
1995,35,2190
1995,36,2079
1995,37,2143
1995,38,1877
1995,39,2232
1995,40,1965
1995,41,2020
1995,42,2052
1995,43,1975
1995,44,1809
1995,45,1624
1995,46,1771
1995,47,1679
1995,48,1636
1995,49,1451
1995,50,1513
1995,51,1431
1995,52,1610
1996,1,1968
1996,2,1573
1996,3,1471
1996,4,1330
1996,5,1255
1996,6,1523
1996,7,1599
1996,8,1855
1996,9,1604
1996,10,1521
1996,11,1692
1996,12,1686
1996,13,1643
1996,14,1735
1996,15,1699
1996,16,1731
1996,17,1792
1996,18,1887
1996,19,1806
1996,20,1663
1996,21,1727
1996,22,1819
1996,23,1715
1996,24,1861
1996,25,1853
1996,26,1914
1996,27,1642
1996,28,1609
1996,29,1529
1996,30,1586
1996,31,1816
1996,32,2056
1996,33,1965
1996,34,1972
1996,35,1926
1996,36,2049
1996,37,1822
1996,38,1849
1996,39,1882
1996,40,2078
1996,41,1962
1996,42,1927
1996,43,1823
1996,44,1769
1996,45,1700
1996,46,1531
1996,47,1506
1996,48,1470
1996,49,1494
1996,50,1741
1996,51,1409
1996,52,1183
1997,1,1596
1997,2,1235
1997,3,1278
1997,4,1520
1997,5,1480
1997,6,1482
1997,7,1440
1997,8,1561
1997,9,1547
1997,10,1550
