Wikipedia movie ID,name,sadness,joy,love,anger,fear,surprise
6305925,The Astronaut Farmer,0.66804725,0.09568715,0.0031487355,0.12870467,0.10107553,0.003336635
196176,Straw Dogs,0.008615906,0.0032360153,0.00083744386,0.4304011,0.5555956,0.001313981
33872851,The Lone Wolf Meets a Lady,0.04324286,0.43455034,0.0059465487,0.45732713,0.056770176,0.0021628742
2509881,Critters 3,0.005433577,0.0035573049,0.0007432664,0.94023305,0.049331505,0.0007012372
16304395,Enemy Territory,0.00056990323,0.00047969617,0.0004887088,0.996743,0.0014115219,0.00030724896
336846,Grease,0.072731785,0.2857805,0.014711659,0.5557491,0.06581098,0.0052159773
27463222,Vanishing on 7th Street,0.014263906,0.021192743,0.0015803007,0.09456994,0.8660147,0.0023785029
3249964,House by the River,0.03835112,0.1877353,0.0044502323,0.6506505,0.11561255,0.0032002905
5696825,The Dark Half,0.00032568685,0.00038240937,0.0001787485,0.0011444131,0.99567693,0.0022918559
103021,Midnight Express,0.076144435,0.06099515,0.0017758927,0.30150425,0.5567701,0.0028101793
1940449,RoboCop 3,0.02467853,0.016452983,0.0013628463,0.85284215,0.10294745,0.0017160109
30109815,Rogues' Regiment,0.0009400599,0.0012917863,0.00028906675,0.00918297,0.9868863,0.0014097617
27365295,Hell Boats,0.064731576,0.028381737,0.0027342855,0.18278952,0.7171721,0.0041908384
6703617,The Forbidden Kingdom,0.06864417,0.033011023,0.0028519742,0.4832129,0.40881094,0.0034690027
362719,Superman,0.02657776,0.20835268,0.0034422372,0.31546688,0.4398818,0.006278676
17379289,Without Warning,0.006197692,0.0072246576,0.00072580925,0.16260828,0.82174945,0.0014940804
10705531,On the Beach,0.026171697,0.0748664,0.004849546,0.65614235,0.234983,0.0029869908
4459059,Trial and Error,0.015564487,0.4452032,0.004213612,0.4244482,0.10706164,0.003508933
4069274,When Will I Be Loved,0.010044018,0.20510611,0.014575419,0.70954895,0.055759735,0.004965761
3681139,Necessary Roughness,0.03718629,0.028099954,0.0013976027,0.8991066,0.0329717,0.0012378134
26205476,Song of the Islands,0.03654748,0.7255439,0.16748297,0.043429412,0.022980157,0.0040161284
5685826,The Aviary,0.0018489456,0.0011874525,0.0005068143,0.15686241,0.83820707,0.0013873494
5549065,Sweeney Todd: The Demon Barber of Fleet Street,0.03125548,0.006141057,0.0015516308,0.9131526,0.046882696,0.0010164366
14739568,Hula-La-La,0.009033627,0.44069147,0.003650065,0.50810087,0.035457946,0.003066016
37067980,The Lady from Peking,0.1003509,0.0061881673,0.0015646855,0.2877865,0.60145724,0.0026524924
171058,Chaplin,0.0590265,0.025414493,0.8274609,0.036578838,0.044673704,0.0068455953
2608958,Nothing to Lose,0.027655382,0.026292665,0.0016376803,0.5048077,0.43703893,0.002567618
26624119,Beyond the Time Barrier,0.13897713,0.03976513,0.0017952258,0.052270904,0.7445484,0.022643184
2546429,Friday the 13th: The Final Chapter,0.028348885,0.031988513,0.0027019368,0.26168117,0.6714467,0.0038328108
25947106,The Stoker,0.05355522,0.0028805868,0.0010770574,0.9358004,0.0062449905,0.0004417409
31686022,I'm Losing You,0.99127066,0.0025818807,0.0006199691,0.0021388321,0.0030999978,0.00028865822
24416479,Beastmaster 2: Through the Portal of Time,0.018560132,0.74963766,0.0040953616,0.17687252,0.047736898,0.0030974129
14881706,The Enemy,0.9847136,0.0016533516,0.00062745047,0.008763027,0.003897159,0.00034529692
3883051,National Lampoon's Class Reunion,0.005056937,0.0006597179,0.00029561613,0.9880611,0.0056446963,0.0002819678
21236198,Thief of Damascus,0.019040246,0.028597618,0.0025642004,0.8831071,0.06473877,0.0019520194
9105523,Picture Bride,0.09030776,0.15211046,0.018166125,0.5545979,0.18019292,0.0046247537
32400923,My Little Pony: Twinkle Wish Adventure,0.3724082,0.06132875,0.0023387766,0.07608721,0.4849172,0.0029199838
17594419,Green Dolphin Street,0.045775298,0.004052736,0.0023119634,0.7986882,0.14758591,0.0015859174
207680,Nell,0.0107010035,0.0016583325,0.0006341826,0.057145312,0.92893994,0.0009212658
7489503,Keep in Style,0.00085736817,0.9956721,0.0004216041,0.0013788462,0.0006788783,0.0009912286
1858682,Monkey Business,0.07366502,0.30262887,0.0031827553,0.5486602,0.06775779,0.004105399
7235116,Someone to Watch Over Me,0.0015407983,0.0012394064,0.00034974603,0.9921509,0.0045360727,0.00018304639
5254729,I Could Never Be Your Woman,0.114043854,0.11591133,0.06873923,0.48337963,0.21129481,0.0066311737
24291753,The Careless Years,0.007020529,0.004996479,0.05499926,0.8447677,0.08618249,0.0020334993
14109452,Crime Doctor,0.03918889,0.2490603,0.0029283613,0.58792025,0.11780262,0.0030995402
12384049,College Coach,0.008023708,0.500822,0.004722764,0.4806691,0.004142673,0.0016197033
6004372,Grace of My Heart,0.11969596,0.36558363,0.010353691,0.46740106,0.033513796,0.0034518444
4473622,Images,0.10029221,0.004621317,0.0017981894,0.16741867,0.722774,0.003095604
3867110,How They Get There,0.0019437117,0.005088066,0.00078668055,0.13529474,0.85145956,0.005427226
11686007,Sioux City,0.0025664496,0.99064094,0.0012635514,0.0031579237,0.0015399932,0.000831121
22557257,The Moment After 2: The Awakening,0.019079158,0.0658663,0.0026547455,0.45781523,0.4511291,0.0034554475
7731853,"Laugh, Clown, Laugh",0.8928864,0.008702928,0.005320945,0.07437672,0.0180213,0.0006917773
12091274,Puccini for Beginners,0.36949292,0.030037485,0.017014485,0.45977417,0.12193438,0.0017465027
856733,A Shot in the Dark,0.0017005719,0.0017088067,0.0005090938,0.9065354,0.08901101,0.0005350222
8887199,The Angels Wash Their Faces,0.021069106,0.079156846,0.0029261021,0.85983986,0.03569228,0.0013158347
76345,Shaft,0.007937973,0.0238005,0.0018073414,0.76349086,0.20100723,0.001956156
24021571,Just Wright,0.07493963,0.19016199,0.083766386,0.54847467,0.0995052,0.003152049
1854612,Casper: A Spirited Beginning,0.004527029,0.32561365,0.0013831977,0.080578566,0.58587503,0.0020224846
11696799,Breaking the Surface: The Greg Louganis Story,0.016588911,0.000993024,0.000990509,0.9797624,0.0014496708,0.0002155036
4926447,The Big Trees,0.0033068645,0.0026101612,0.0012023689,0.96065617,0.031652443,0.00057205674
1226289,Bless the Child,0.0027348832,0.002842904,0.00040294006,0.0016077441,0.9836219,0.008789553
20393685,Secrets,0.9312174,0.001496083,0.0005410682,0.06519316,0.0012302411,0.00032210702
3475071,The Program,0.04396935,0.16026643,0.0028050712,0.75544673,0.035801265,0.0017112113
2450188,Flesh,0.01458984,0.027333653,0.008838212,0.67376095,0.27067953,0.0047977357
44218,San Francisco,0.020928994,0.09352556,0.0025039793,0.8494455,0.031935375,0.0016604629
1135297,13 Ghosts,0.001701439,0.0009606523,0.00029804322,0.0034980364,0.98697716,0.0065646386
17024723,The Book of Stars,0.02875867,0.031990092,0.9243517,0.006605517,0.0059743156,0.0023196803
9215946,Movie Movie,0.7624117,0.007625487,0.0037394888,0.2128481,0.012250922,0.0011242012
7014201,Ernest Goes to School,0.023481661,0.4684394,0.0020037591,0.4820544,0.022077953,0.0019427566
7752732,The Comebacks,0.029960798,0.013088503,0.0028994724,0.9451318,0.0077602374,0.001159142
21209475,British Agent,0.015926993,0.07624297,0.0056486013,0.834417,0.065899685,0.0018647248
3210963,Slapstick of Another Kind,0.012232558,0.9752911,0.0015809586,0.0058644083,0.004169293,0.0008616887
9086301,Goldie,0.005321464,0.46484473,0.015608207,0.4703964,0.03685163,0.00697763
1307956,Stage Beauty,0.009383637,0.06771375,0.08328977,0.8315687,0.0061182994,0.0019258154
2216254,Jefferson in Paris,0.017060421,0.02218375,0.79945093,0.15363437,0.005590842,0.0020796708
28530363,The Way,0.7603004,0.0057452964,0.0019237516,0.020808447,0.20920219,0.0020199532
29499560,Dawn of the Mummy,0.0074788434,0.016395051,0.00817281,0.13512203,0.8087858,0.024045456
2524925,The Land Before Time III: The Time of the Great Giving,0.004079012,0.0044002417,0.0011342303,0.77110744,0.21744357,0.0018355426
1964091,Next,0.014327183,0.11888915,0.0029933741,0.3657499,0.4938311,0.004209257
7985961,The Other Side of the Door,0.010662793,0.013313182,0.002558747,0.3563882,0.614532,0.0025450382
6721185,Go Fish,0.016239237,0.011191745,0.007845634,0.9300351,0.0337086,0.0009797628
3917900,The Contract,0.08715134,0.037906434,0.0030957016,0.5456437,0.3230366,0.0031661927
1028671,Devil's Playground,0.00695034,0.9634383,0.0021511815,0.022350596,0.00424113,0.0008685539
1378672,Ordinary Decent Criminal,0.012907501,0.2745137,0.0038036243,0.6787688,0.024973426,0.0050328313
1641416,A Wild Hare,0.024091229,0.17890777,0.00936632,0.58475566,0.19682312,0.0060558463
22358819,Clash of the Titans,0.051987454,0.1857762,0.006869446,0.62841606,0.12281589,0.0041349684
1748912,The Killers,0.0078249425,0.012301728,0.0013260092,0.75573874,0.22171499,0.0010936203
706803,G.I. Jane,0.0029394797,0.3067763,0.0028569496,0.674404,0.01244273,0.0005805935
1851703,Snow Falling on Cedars,0.044052564,0.00828408,0.0019669684,0.9313768,0.013510805,0.0008087322
5363369,Yanks,0.0018270634,0.0019592736,0.00371379,0.98843575,0.0037589346,0.00030521926
7266768,Meet Wally Sparks,0.042645086,0.008474441,0.4254662,0.49982524,0.021106834,0.0024821633
444919,The Redhead from Wyoming,0.016690576,0.13083988,0.004132441,0.7771225,0.06758173,0.0036329203
3670013,Harlow,0.53442144,0.0053577935,0.0019163232,0.45087436,0.006188882,0.0012412547
2298689,Coney Island Baby,0.01889206,0.062984526,0.0015332485,0.88049704,0.035178743,0.0009144279
24300269,Track 29,0.017811961,0.0017216592,0.0011760072,0.16329777,0.8150281,0.0009644591
6613755,Bloodfist II,0.027076477,0.08699741,0.0035219386,0.6814694,0.19776656,0.0031682218
28010827,Open Season 3,0.29714963,0.1383151,0.008845879,0.54471695,0.009809623,0.0011627716
14710585,Tanya's Island,0.0010499893,0.00050677045,0.0007820412,0.0027002895,0.9398853,0.05507553
6973699,And God Created Woman,0.007535748,0.7972396,0.004204187,0.18463942,0.0053582583,0.0010227289
7281088,Monster Dog,0.0053659775,0.0051345574,0.00089767337,0.066965826,0.91954345,0.002092517
23028763,The Golden Spiders: A Nero Wolfe Mystery,0.025241543,0.37211764,0.005900787,0.5186633,0.07246792,0.0056087896
12632216,The Two Worlds of Jenny Logan,0.07071702,0.2901444,0.0049284655,0.2171012,0.41236937,0.004739507
33096336,"Jeff, Who Lives at Home",0.9877292,0.0015538546,0.00032399243,0.00787466,0.0022484383,0.00026974658
26068632,The Final Cut,0.033417065,0.80280435,0.0032336032,0.087255396,0.043516822,0.029772827
7521477,Betty Boop's May Party,0.013602581,0.03239047,0.0025760448,0.80091614,0.14750858,0.0030062594
24207129,A Single Man,0.2420278,0.11255236,0.005131027,0.07146996,0.5623359,0.00648288
22365569,Recovered: Journeys Through the Autism Spectrum and Back,0.3306431,0.6097572,0.0038084318,0.015566485,0.033229005,0.006995699
7280802,Wolfman,0.2147956,0.002888631,0.0021512585,0.003429369,0.7691506,0.0075846114
1533733,The Mortal Storm,0.01474471,0.023193387,0.0015230082,0.9347279,0.025095053,0.00071587425
4572965,Hostel 2,0.011254223,0.010577817,0.001425568,0.65079135,0.3243586,0.0015924933
24051028,No Time for Sergeants,0.0372316,0.053040765,0.0025885617,0.80308986,0.10147346,0.0025757148
14734420,Pies and Guys,0.00363296,0.005543608,0.013807458,0.9638843,0.0117091285,0.0014224915
17711304,Rendezvous,0.017913193,0.07789199,0.0042451024,0.6905369,0.20684925,0.0025634444
25075517,If Winter Comes,0.11723213,0.08226155,0.007759902,0.77731246,0.012959033,0.0024749225
34319106,The East,0.0075386893,0.005725056,0.0018092683,0.84079397,0.14232287,0.0018101241
20695060,Pink Suds,0.0029038545,0.001457726,0.00031992534,0.97280633,0.022055127,0.00045707292
28388755,Nice Guy Johnny,0.005143509,0.004629383,0.0016317798,0.9830003,0.005096792,0.0004982876
5884079,Bangkok Dangerous,0.0013606002,0.0023872608,0.0061236476,0.024247056,0.96033645,0.005545022
1781048,Charro!,0.008496496,0.028930487,0.001788655,0.5818829,0.3760219,0.002879606
399402,Cinderella,0.011957645,0.091752484,0.004923468,0.58437407,0.3017723,0.0052201054
22224559,The Last Song,0.001116483,0.34184468,0.0013005247,0.6524091,0.002911615,0.00041766543
1222278,Vincent,0.00037617286,0.00030887706,0.00020788805,0.0006748075,0.9975673,0.0008650177
13726036,Fatty's Plucky Pup,0.018374234,0.42828608,0.025528403,0.46220976,0.06012068,0.005480811
23346792,Die Jungfrau auf dem Dach,0.005234945,0.74245685,0.20331918,0.038334645,0.009237051,0.0014173029
7844547,Sleeping Beauties,0.0154567985,0.08404235,0.0047244243,0.88615584,0.008672286,0.00094837596
4836072,My Fair Lady,0.006858443,0.022124479,0.0151338,0.7900731,0.16130775,0.004502401
2121431,The House of Yes,0.0063805897,0.0046669412,0.0021869913,0.13943307,0.84572613,0.0016062647
7323666,Gift Wrapped,0.019329257,0.3374993,0.0050595338,0.6172922,0.018379526,0.002440178
21426256,Maurie,0.5838205,0.024173211,0.0057302844,0.026355023,0.3565207,0.00340023
11361551,Brother Orchid,0.0050959876,0.009518003,0.24670707,0.728823,0.0075593228,0.0022965637
1132138,It's a Very Merry Muppet Christmas Movie,0.013799433,0.80401105,0.0031627128,0.1567842,0.019263351,0.0029792818
736262,The Sure Thing,0.17588378,0.38817328,0.0106459325,0.39322454,0.029104048,0.0029684466
24048171,Marie and Bruce,0.009238596,0.20303914,0.020510932,0.70856166,0.04527878,0.013370903
5240350,Big Bad Mama,0.0061879256,0.089253694,0.0029033439,0.8772584,0.02230882,0.0020878108
20138604,Old Sequoia,0.006555622,0.017226895,0.0017386521,0.7283733,0.24483551,0.0012700863
24292756,Eyes of a Stranger,0.00060941704,0.0004921375,0.00022665685,0.0025620274,0.995509,0.000600702
17839776,The Red Lily,0.019001793,0.029867651,0.015117366,0.9242462,0.009334729,0.002432206
12095072,House of Cards,0.44817495,0.0067344056,0.0015481223,0.0023865716,0.5328766,0.008279341
24021186,Melody,0.02480987,0.77393055,0.005709077,0.16294949,0.026425669,0.006175336
249406,Holiday Inn,0.15297535,0.29649737,0.010219778,0.34273145,0.193739,0.0038370397
7153927,Puppet Master 5: The Final Chapter,0.017694268,0.013774206,0.0011244836,0.11886275,0.8465321,0.0020122423
7544443,Tomorrow is Forever,0.40085098,0.026389506,0.002666873,0.1634483,0.40424955,0.0023948548
27383563,Looper,0.036006987,0.030758154,0.0021749209,0.47030413,0.45786345,0.002892314
30975925,Lady Cocoa,0.0154338805,0.021290023,0.0017074028,0.333922,0.6249016,0.0027450693
36406869,Sella Turcica,0.048576232,0.0034327805,0.00064581423,0.1329912,0.811081,0.0032728952
3389311,Cadence,0.0017873959,0.00088883605,0.00027823358,0.99491775,0.0018856198,0.00024222807
5565338,Stroker Ace,0.010863364,0.14952663,0.0043656663,0.8174054,0.014328741,0.0035101753
6244632,Crossover,0.007946684,0.39475954,0.0038619726,0.5835235,0.008004353,0.0019038923
6183212,Towed in a Hole,0.008390969,0.8453023,0.0053131897,0.125017,0.0140694,0.0019072593
10990102,The Left Handed Gun,0.76965934,0.014153015,0.0014774153,0.19840129,0.015370701,0.0009382818
11144406,They Met in Bombay,0.005194989,0.039619643,0.0048438814,0.9322101,0.017022364,0.0011090752
1231856,For Love of the Game,0.135777,0.53625464,0.008020168,0.2840086,0.0302385,0.005701064
36036213,Buried Alive,0.014038084,0.022598963,0.0018239965,0.6430362,0.3165607,0.0019421454
934809,Operation Petticoat,0.025723115,0.054372553,0.0050701248,0.80988044,0.101957306,0.0029964738
1612686,Halloween Resurrection,0.019103508,0.021082787,0.0017221211,0.5565323,0.39904195,0.00251736
4600837,The Mysterious Dr. Fu Manchu,0.0033492926,0.0013724982,0.0005745362,0.98955965,0.0048045516,0.00033941434
77639,The Pride of the Yankees,0.010197074,0.27894557,0.018462947,0.6832165,0.0066397632,0.0025381201
5080311,The Badlanders,0.008521646,0.01458505,0.0017327345,0.91369146,0.059962675,0.0015065434
23939272,Million Dollar Legs,0.0008612294,0.00057028356,0.00023116879,0.9966503,0.0015236029,0.00016351539
5137345,Ninja III: The Domination,0.026461875,0.010547471,0.0016187896,0.5897769,0.3691643,0.0024307193
13508675,Blood Rage,0.01856295,0.012724978,0.0014491626,0.5645394,0.39944363,0.0032798946
8948959,The Beast of the City,0.0032767423,0.021506902,0.026479958,0.9379729,0.0097721955,0.0009912879
27695067,The Mystery of Mr. X,0.013271948,0.041614413,0.0022270293,0.5412273,0.39932522,0.0023340601
6057698,A Man Could Get Killed,0.005176815,0.006399821,0.0008152009,0.102366924,0.8835039,0.0017373788
8610844,Three Violent People,0.011179614,0.56313014,0.021672558,0.39097208,0.011228951,0.0018166762
2028217,Inland Empire,0.021252392,0.10322021,0.0035701066,0.25618583,0.60790646,0.00786499
1141059,The Clearing,0.035733823,0.2841889,0.077315986,0.22814067,0.37099588,0.00362465
14613957,Rose of the Rancho,0.0024513358,0.034219597,0.9561137,0.003807218,0.0024052698,0.0010029292
5682615,Malibu Express,0.005615284,0.06459292,0.12540092,0.7313054,0.06745811,0.005627239
16791614,Son of Fury: The Story of Benjamin Blake,0.02223465,0.02676582,0.0019655644,0.92165124,0.026480677,0.0009019412
4453753,Begotten,0.07427899,0.010465888,0.0033282544,0.069570154,0.8392321,0.0031246578
9943176,The Fighting Sullivans,0.014255579,0.6489794,0.08784347,0.027773706,0.012147842,0.20899996
3504034,The Mummy's Ghost,0.0366882,0.035526805,0.002753532,0.2131022,0.70611763,0.0058116755
1157158,Death to Smoochy,0.23025778,0.15842794,0.003714928,0.5841137,0.021510888,0.0019746919
24665535,The Box,0.2893354,0.0063196807,0.0011013481,0.6046827,0.09651616,0.0020447285
23467297,Perfect Mismatch,0.0012033033,0.9952863,0.0011306949,0.0015731428,0.00047595176,0.00033061238
16647548,Fixed Bayonets!,0.03756405,0.15224758,0.0072569256,0.29680824,0.49922165,0.006901578
3028248,Chances Are,0.04965237,0.0074280896,0.008844071,0.9059218,0.027149681,0.001003885
3432108,Eye of the Tiger,0.016667698,0.00628762,0.0010971981,0.63525414,0.33881298,0.0018803368
1341543,Dolemite,0.008734372,0.006235698,0.00044914408,0.980731,0.003479048,0.00037076836
4501185,Universal Soldier: The Return,0.012120218,0.7543764,0.0029433733,0.18972042,0.036378928,0.004460641
2397783,Maximum Surge,0.026417276,0.3129335,0.0029506404,0.29352313,0.35716105,0.007014407
9594415,The Cat's-Paw,0.003823251,0.0028051496,0.000537132,0.98281777,0.009522562,0.0004940259
5877719,3 Strikes,0.034758568,0.031059237,0.0021277578,0.7653153,0.16424957,0.0024895333
3059075,Brain Donors,0.0017259844,0.005154425,0.00081715337,0.98792446,0.0039481153,0.00042983887
142274,The Adventures of Buckaroo Banzai Across the 8th Dimension,0.038392,0.3907114,0.0041568615,0.44643998,0.11509909,0.005200742
508985,Afterglow,0.051265996,0.09655328,0.0066628316,0.7985988,0.045201138,0.0017179453
26149260,Dylan Dog: Dead of Night,0.018686816,0.08399633,0.0019862445,0.20245975,0.6838357,0.009035125
1871167,Welcome to Mooseport,0.026874168,0.28502315,0.0060537504,0.6509616,0.028374009,0.0027132963
18487239,Vice Versa,0.011278659,0.015888952,0.0014270024,0.46776482,0.50037044,0.0032701283
10088120,The Seven Little Foys,0.038521633,0.13047153,0.0059124185,0.73923284,0.0836991,0.0021624872
1472852,Down and Out in Beverly Hills,0.8947297,0.0033034652,0.0013475721,0.014915802,0.084945545,0.0007578836
31032524,Walk a Crooked Mile,0.0024763506,0.002947687,0.0009376328,0.18960457,0.8025837,0.0014500882
19127891,A Lost Lady,0.3404969,0.007162942,0.0051112575,0.64060825,0.0061248816,0.00049573346
6846215,Inkheart,0.024664484,0.3373825,0.004488252,0.25746602,0.37243217,0.0035666064
35121944,Alaskan Nights,0.0031332509,0.06887455,0.004289753,0.89787644,0.021927461,0.0038985962
418154,Basic Training,0.00097514485,0.00059301604,0.0002993316,0.99709904,0.00085413,0.000179376
13194784,Gung Ho!,0.023670398,0.004354557,0.0021866655,0.9344586,0.03459235,0.0007373183
780889,Green Fire,0.043941163,0.019949969,0.0062364778,0.88571936,0.04296673,0.0011863117
31303771,The Glitter Dome,0.0021960514,0.8150712,0.14461802,0.02558368,0.0031291225,0.009401864
780888,Fourteen Hours,0.003539028,0.0015466098,0.00092067325,0.8176059,0.17381118,0.0025765486
9555242,The Cheetah Girls: One World,0.011649307,0.19665056,0.07210744,0.6435617,0.06769086,0.008340114
12180811,Fire with Fire,0.9935017,0.0005611572,0.0012089357,0.0006597119,0.003793266,0.00027522884
8167343,The State of Things,0.00071615865,0.00035185707,0.00021037132,0.0018422758,0.9962147,0.00066470663
11760680,The Last Day of Summer,0.14239344,0.30986685,0.004912951,0.3877147,0.15081114,0.0043008807
28903478,Handsome Harry,0.1809747,0.008730861,0.002530723,0.65917486,0.14729089,0.0012979902
2110246,Go Figure,0.20335445,0.20223293,0.013178956,0.41524434,0.15949757,0.006491756
24708749,Ironclad,0.025860354,0.052687824,0.0020358912,0.76017123,0.15749447,0.001750287
5566878,Tortilla Soup,0.5794406,0.020482436,0.011568912,0.32713175,0.060012605,0.0013637323
6857245,Roman-Legion Hare,0.023355348,0.3235372,0.0041383,0.6025426,0.0424863,0.003940173
3477618,Once Upon a Girl,0.0013350481,0.0004593885,0.00041800682,0.99339986,0.0041116183,0.00027608022
11698816,Falling Sky,0.9986273,0.0003275453,0.00019891026,0.0004496058,0.0002895513,0.00010714891
4403780,The Great Impostor,0.011740818,0.08612083,0.0034938902,0.46428728,0.43106812,0.003289098
9057972,Tee for Two,0.008320202,0.11953,0.0027203958,0.5925807,0.15590914,0.120939665
1480748,House Party 3,0.010094663,0.11382414,0.0023943633,0.86547947,0.0071441117,0.0010632465
250012,Pale Rider,0.0076450445,0.0053774747,0.06644723,0.4103755,0.50176513,0.008389623
2023704,The Bone Collector,0.03105257,0.041527323,0.0029048629,0.3904552,0.5303147,0.0037454348
1480747,House Party 2,0.014099817,0.111906916,0.004525738,0.7157941,0.1514146,0.0022588538
683122,Bambi,0.058217272,0.56956166,0.19350247,0.13500525,0.034761515,0.008951784
17736697,Torch Song,0.9436017,0.0037695628,0.0006567808,0.015363705,0.036167275,0.00044089401
13210849,Alvarez Kelly,0.024264202,0.0020487066,0.0007417062,0.9665318,0.0061258725,0.00028774678
2332364,The Strange Love of Martha Ivers,0.22434904,0.02465238,0.002699103,0.6817225,0.06514167,0.0014352758
9457642,Man Trouble,0.0026971493,0.97310865,0.003012745,0.0011754952,0.019502938,0.00050300366
18950355,Between Love and Hate,0.04923385,0.0049958904,0.0017921716,0.33066097,0.6114582,0.001858876
35784403,Seeds of Arkham,0.023403278,0.025562238,0.002342495,0.45551318,0.4897939,0.00338484
73395,The Cheat,0.09222999,0.010295733,0.002171983,0.861535,0.032761775,0.0010055429
25861920,Two Came Back,0.0024470638,0.0021330037,0.00062210846,0.15770726,0.8359837,0.0011068896
29133141,Flirting with Fate,0.030529847,0.43437892,0.0041998904,0.4582234,0.07070033,0.0019674806
37257312,Coincidence,0.0032193884,0.0058489195,0.0012132685,0.98045176,0.008789546,0.0004771334
8411320,Anna's Dream,0.96195287,0.0011282203,0.00059078337,0.0007659452,0.03488123,0.00068091025
31519851,Crazy Eyes,0.042834472,0.0052808486,0.8072066,0.037016742,0.10202526,0.0056361905
19389678,Forgotten Babies,0.051903833,0.0036749474,0.0010840795,0.3418278,0.5999176,0.0015917865
12695008,"Welcome Home, Roscoe Jenkins",0.3981238,0.5493351,0.003586045,0.04539089,0.00247372,0.0010902642
8219325,Get Smart,0.01955707,0.05192585,0.0025016149,0.757864,0.16546781,0.0026836377
62688,Foreign Correspondent,0.06514237,0.094052285,0.03987134,0.6471293,0.15065037,0.0031543053
24739648,Collapse,0.0067893732,0.02374014,0.0013302764,0.956035,0.011213444,0.0008917176
468356,Pieces of April,0.9836225,0.004187558,0.0007471221,0.008757534,0.0024422847,0.00024297988
570743,Down to Earth,0.14780731,0.045861684,0.0043541687,0.6804704,0.117401026,0.0041053668
504242,Serenity,0.16031575,0.2799889,0.0067038825,0.34354055,0.20585951,0.0035913382
129295,Fatal Attraction,0.011357254,0.042861897,0.005645235,0.61104065,0.32780573,0.0012892671
