Year,Week,Violence_score
2008,1,0.0
2008,2,-65.76093065034893
2008,3,-64.54881577063848
2008,4,-49.49159697721017
2008,5,-23.47375284236535
2008,6,-45.43804395040829
2008,7,-40.74716102205162
2008,8,-31.432035398445464
2008,9,32.7760662842747
2008,10,11.214273171078938
2008,11,70.00580855069259
2008,12,-1.617797603746773
2008,13,46.28261022849019
2008,14,39.091689595691136
2008,15,22.57011464456735
2008,16,39.069149233183516
2008,17,68.59240066545377
2008,18,37.77915061198185
2008,19,2.5237913683747593
2008,20,9.710769901926751
2008,21,-13.205327144235804
2008,22,43.76001881171965
2008,23,-27.708232813591604
2008,24,-9.289998506941423
2008,25,-1.7730302434651084
2008,26,-7.6179504539141085
2008,27,78.35406209101423
2008,28,12.179642779582792
2008,29,5.4203052301081645
2008,30,-10.728055915489238
2008,31,38.37211781166462
2008,32,-48.13051015201705
2008,33,-32.0580594468329
2008,34,-7.150154829469616
2008,35,-12.057051845738862
2008,36,7.258529147087692
2008,37,-10.467888811750676
2008,38,17.641919761439404
2008,39,1.1286981587929672
2008,40,7.539720911862354
2008,41,-10.234792378491589
2008,42,-35.24992851463606
2008,43,-51.611574944058695
2008,44,20.05587863004438
2008,45,-30.689492102985568
2008,46,-63.44612914670019
2008,47,-50.648310361721094
2008,48,-60.06960129699124
2008,49,-18.737715806575064
2008,50,-19.552931515054908
2008,51,-33.7234147557879
2008,52,-73.79972026430544
2009,1,0.0
2009,2,64.34671708797582
2009,3,45.72471688381299
2009,4,50.55016811573151
2009,5,37.39217031882048
2009,6,29.934136129845932
2009,7,16.53654177717846
2009,8,-12.975560639575056
2009,9,31.848365350373495
2009,10,11.24863504122638
2009,11,46.369621837273996
2009,12,55.271537282982926
2009,13,21.41405171637039
2009,14,61.900441640233254
2009,15,-6.3626532080182105
2009,16,42.72584384544533
2009,17,31.416306785360316
2009,18,39.42626421714445
2009,19,-3.382591697538172
2009,20,-8.867057995891056
2009,21,7.133800394026062
2009,22,3.1755909844235024
2009,23,11.97497640705714
2009,24,-10.653042886025997
2009,25,-0.7149857861426734
2009,26,24.099401890765012
2009,27,47.79845693605325
2009,28,-6.865014691178159
2009,29,9.837477617110956
2009,30,-4.5977974875935015
2009,31,3.7881177770543686
2009,32,-17.413226253126545
2009,33,-9.144647870302526
2009,34,-1.043200682909534
2009,35,-16.856666727267726
2009,36,-6.604582361396375
2009,37,-11.929983457696432
2009,38,-15.496616056647797
2009,39,-22.742328262136827
2009,40,-14.862475790264634
2009,41,-47.696675207776494
2009,42,-62.77054249557833
2009,43,7.7989062158682145
2009,44,53.44705954115364
2009,45,-10.753324318290211
2009,46,-1.7807691921149162
2009,47,-8.873692710760796
2009,48,-83.83757669886465
2009,49,-40.02028182434534
2009,50,-71.32165111791751
2009,51,-46.616736009626074
2009,52,-88.03398524800613
2010,1,0.0
2010,2,40.30508652763321
2010,3,23.59383820615882
2010,4,-30.35991131910722
2010,5,0.48296749265727024
2010,6,-52.00321879404616
2010,7,2.1662987403476457
2010,8,-0.3960113589601104
2010,9,77.70400345559995
2010,10,44.11266841241404
2010,11,52.07617350681674
2010,12,44.23865002223186
2010,13,74.75848905827316
2010,14,9.36792270828414
2010,15,39.181621224905285
2010,16,-5.232154211152872
2010,17,31.15084387847705
2010,18,-0.6852304002656653
2010,19,-2.808825473962827
2010,20,-11.650034448080628
2010,21,21.3371246005152
2010,22,38.453548612546
2010,23,-36.0644896433501
2010,24,-18.004984647368072
2010,25,24.71736518269448
2010,26,37.73684838380143
2010,27,25.074974768421352
2010,28,-2.8015633331287564
2010,29,-10.934118043764322
2010,30,18.66420943867965
2010,31,-38.602608247671306
2010,32,-6.774989810323983
2010,33,-37.910047020560214
2010,34,-19.310852533193383
2010,35,4.995231414561562
2010,36,-28.78713755404019
2010,37,11.394313226038129
2010,38,4.004634234254311
2010,39,-15.02961484831714
2010,40,-35.33866780088472
2010,41,-25.533404276539766
2010,42,-22.62743220194852
2010,43,26.25165538642479
2010,44,-9.333712828771054
2010,45,-42.76440303450295
2010,46,-36.55159374815389
2010,47,-71.04605756599175
2010,48,-28.180956090245324
2010,49,-62.04550265631907
2010,50,-57.78001856989656
2010,51,-84.01782946388622
2010,52,-146.6993320815454
2011,1,0.0
2011,2,2.82842712474619
2011,3,-11.973923068990402
2011,4,20.041493830221516
2011,5,-17.94308760556022
2011,6,-39.41466378745678
2011,7,52.11958692276495
2011,8,-9.793247166024694
2011,9,74.10793202045208
2011,10,15.815983729948506
2011,11,91.79703185033016
2011,12,29.612296251931113
2011,13,63.959304144940035
2011,14,11.268731975162316
2011,15,7.778232150156315
2011,16,-10.276953894718607
2011,17,39.78869278782161
2011,18,-3.744613778547489
2011,19,30.897411353774196
2011,20,22.188948447931267
2011,21,23.62678334857162
2011,22,77.68348720816383
2011,23,1.059540940744487
2011,24,-15.02108202955717
2011,25,-17.063534567861865
2011,26,28.460551335996062
2011,27,6.443735215178099
2011,28,-18.813560347315306
2011,29,11.19553861796582
2011,30,9.41133743674554
2011,31,26.05929830399177
2011,32,-41.38790040032395
2011,33,-4.9239731326679
2011,34,-17.827789359062123
2011,35,21.553524703323646
2011,36,-36.35720084271737
2011,37,-21.656974395251293
2011,38,-25.926470991741535
2011,39,1.9905244655955225
2011,40,-30.680285722850186
2011,41,-35.78082284035507
2011,42,-55.28845099545454
2011,43,-32.03144332762076
2011,44,31.005041153685937
2011,45,-10.80679875091426
2011,46,-2.4525223240878478
2011,47,-39.72712197353197
2011,48,0.9322287394202773
2011,49,-68.56905631800248
2011,50,-9.763314510027556
2011,51,-42.99057982039781
2011,52,119.075448255208
2012,1,0.0
2012,2,-50.91168824543142
2012,3,-52.22313699492736
2012,4,-22.332416945229454
2012,5,8.026044742025777
2012,6,-57.850666414632066
2012,7,-1.4015342971436489
2012,8,0.980750562038013
2012,9,44.54327068009665
2012,10,29.586148265230076
2012,11,79.60618743242283
2012,12,47.15442594091898
2012,13,63.68115985098289
2012,14,-15.290501540477644
2012,15,18.2510809396326
2012,16,-7.047296593696814
2012,17,-3.1344457636361964
2012,18,52.28915135832878
2012,19,-14.052679116600881
2012,20,34.25093936272333
2012,21,24.458098564822535
2012,22,35.745533153457785
2012,23,-33.85103527615789
2012,24,-5.266397909159343
2012,25,7.134210086996119
2012,26,58.89123972378799
2012,27,66.2663507245091
2012,28,-18.84993169594805
2012,29,-5.6259629952936105
2012,30,-1.7740515965452044
2012,31,-3.1194680842502045
2012,32,-37.96727384875129
2012,33,-32.260929882904136
2012,34,-6.478575961126821
2012,35,22.120363318432076
2012,36,-34.20864608058548
2012,37,-29.46866379882803
2012,38,-25.631417734983508
2012,39,-15.42127549866942
2012,40,-10.924996455856766
2012,41,-73.27306097904093
2012,42,-19.095826225637584
2012,43,-7.00084340458859
2012,44,42.88297271235658
2012,45,-35.00537641776071
2012,46,-41.62115045240395
2012,47,-52.24162633599928
2012,48,7.994193732863638
2012,49,-23.787173191727575
2012,50,-22.406310026207112
2012,51,-78.3985398324965
2012,52,82.57318392691843
