,ID,Score
200,Thulabharam,0.7496427893638611
201,And the Violins stopped playing,0.8519174424047763
202,Learning to Lie,0.8765962719917297
203,Museum of Government Waste,0.9299724102020264
204,The Madwoman of Chaillot,0.9872271418571472
205,Munde U.K. De,0.8781306081521365
206,Combat Academy,0.9681476354598999
207,Mama Jack,0.9926163554191589
208,Knockout,0.9632080793380737
209,Peddarayudu,0.9854133725166321
210,Dixiana,0.7054262161254883
211,Devil's Island,0.9944320321083069
212,Straight Talk,0.813710969489616
213,Lion of the Desert,0.9267939925193787
214,Out of Sight,0.9922399520874023
215,A Dangerous Woman,0.7006771564483643
216,Nobody Lives Forever,0.8194704651832581
217,Detectives on the Edge of a Nervous Breakdown,0.845641634424253
218,The Green Hornet,0.8325576186180115
219,The Quiet Man,0.9973998069763184
220,1 Day,0.9952223896980286
221,Gangaajal,0.9578760018008488
222,Frivolous Wives,0.9320424795150757
223,The Green Archer,0.8474244475364685
224,Fighter in the Wind,0.9638415311756067
225,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,0.9905028343200684
226,A Flintstones Christmas Carol,0.9653696971670502
227,Gulaal,0.9707443484410159
228,Cristiada,0.9936739206314087
229,Billy Two Hats,0.7448006868362427
230,Project A,0.9439561767080811
231,Angora Love,0.9976741671562195
232,Double Dhamaal,0.8445222973823547
233,I'll Sleep When I'm Dead,0.8248785712458344
234,Fever Pitch,0.9300318360328674
235,The Beast from Haunted Cave,0.9542439579963684
236,The Bride with White Hair,0.995061457157135
237,Dorothy Vernon of Haddon Hall,0.880561694372608
238,Citizen Toxie: The Toxic Avenger Part IV,0.8290286064147949
239,Land of the Free,0.9603917598724365
240,Ek Chalis Ki Last Local,0.9805845022201538
241,Chill Factor,0.9362693428993225
242,Battling with Buffalo Bill,0.9694702625274658
243,Kitchen Party,0.9699469208717346
244,Fort Apache,0.7953997871853037
245,Max Steel: Endangered Species,0.8176912069320679
246,The Campaign,0.9639938373979786
247,Billy Jack,0.9577595591545105
248,Steel Dawn,0.9355072975158691
249,Blackballed,0.8771144151687622
250,Carry On Nurse,0.7700853972207933
251,Hot Rod,0.810056639072617
252,Of Mice and Men,0.8961922526359558
253,Nine Months,0.8447688817977905
254,Tulsi,0.7745500206947327
255,Duplicate,0.7241986393928528
256,Replicant,0.8741688741212275
257,Dance Hall Racket,0.9956871867179871
258,Gangster Exchange,0.8938266634941101
259,Sanjuro,0.8664937940567576
260,Battle Cry,0.975264847278595
261,Khartoum,0.8386910772260283
262,Government Agents vs Phantom Legion,0.7547027468681335
263,The Big Chill,0.7327891269273453
264,O Stratis parastratise,0.7573471069335938
265,The Amorous Adventures of Moll Flanders,0.9136003255844116
266,"Captain Carey, U.S.A.",0.9817104935646057
267,Mudhal Idam,0.9917023777961731
268,Suburban Mayhem,0.9940629601478577
269,The Three Musketeers,0.8492463856701785
270,"Bigger, Stronger, Faster*",0.9072406888008118
271,Ben 10: Race Against Time,0.8091026482315813
272,The Killbillies,0.9965924620628357
273,Thagapansamy,0.8039035201072693
274,Broken Trail,0.9975384473800659
275,Righteous Kill,0.8507244602451479
276,By Hook or by Crook,0.9520560503005981
277,The Thrill of It All,0.9452916383743286
278,The Shooting Of Dan McGoo,0.9881370663642883
279,Hotel Haywire,0.9329614639282227
280,Amaran,0.9966277480125427
281,Breakthrough,0.8727461099624634
282,Powers That Prey,0.9946550130844116
283,Bloody Birthday,0.9959732890129089
284,Phool Bane Angaray,0.9448367357254028
285,Badhaai Ho Badhaai,0.9882247447967529
286,Timequest,0.9600431323051453
287,Flipped,0.7447020362910806
288,Ignition,0.9944135546684265
289,Another 48 Hrs.,0.8884954756589105
290,Purely Belter,0.9478287826378047
291,Yaar Gaddar,0.7950159311294556
292,Just Rambling Along,0.9412488341331482
293,Lovely,0.9961859583854675
294,Comic King,0.9948864579200745
295,Terowongan Casablanca,0.9953867793083191
296,The Cool Mikado,0.9375606179237366
297,A Kiss From Mary Pickford,0.9944859147071838
298,Painted Fire,0.988927960395813
299,The Challenge,0.9956368803977966
300,Gamma Squad,0.7743406891822815
301,Quicksand,0.9273912310600281
302,Hold Your Man,0.7729091644287109
303,When We Were Young,0.86785010471705
304,Garage,0.7091472736071973
305,Rumble in the Bronx,0.7932331430928106
306,Animal Farm,0.9097080175737733
307,Maampazhakkaalam,0.8282482028007507
308,Jet Pink,0.7297463417053223
309,For Pete's Sake!,0.9972834587097168
310,Q&A,0.982854962348938
311,Where's Sally?,0.88896644115448
312,Le amiche,0.7981989979743958
313,Redneck Zombies,0.9594893455505371
314,Jaka Sembung,0.7779442071914673
315,Pyar Kare Dis : Feel The Power of Love,0.7072612643241882
316,Action in the North Atlantic,0.9784222841262817
317,College Road Trip,0.7176341440459348
318,The Locket,0.8363868594169617
319,Old Shatterhand,0.9956015348434448
320,Família Vende Tudo,0.9945576190948486
321,The Glimmer Man,0.866555849852511
322,Family Guy Presents: Stewie Griffin: The Untold Story,0.8201213333711717
323,Honeymoon Academy,0.9923330545425415
324,Speed Racer,0.8610222288931924
325,Start Cheering,0.9929758310317993
326,Comrade X,0.789106547832489
327,A Pleasant Journey,0.7898265719413757
328,"Double, Double, Toil and Trouble",0.7005317432684125
329,In the Company of Men,0.9178665933937862
330,"My Father, My Son",0.947857677936554
331,Dingaka,0.9658799171447754
332,Noah's Arc: Jumping the Broom,0.7140434384346008
333,Spirit of the Forest,0.9208301305770874
334,Inkubus,0.929790198802948
335,Sphodanam,0.8743268847465515
336,The Story of an African Farm,0.8476524949073792
337,You Can't See 'round Corners,0.9392878413200378
338,Killer Joe,0.782818078994751
339,When Will I Be Loved,0.7095489501953125
340,The Bohemian Girl,0.9901649355888367
341,"Dude, Where's My Car?",0.7740021075182293
342,Marriage on the Rocks,0.9242266416549683
343,The Calcium Kid,0.9750010967254639
344,Johnny Cool,0.9880198836326599
345,Calzonzin Inspector,0.9876551032066345
346,Adventures of William Tell,0.9961494207382202
347,The Scorpion King,0.7463064590357821
348,Lacombe Lucien,0.945178747177124
349,The Killer Inside Me,0.8538604079560841
350,Eliza Fraser,0.9833498001098633
351,Man-Thing,0.9589081406593323
352,Ujala,0.9200978875160217
353,El Dorado,0.9460496306419373
354,Balalaika,0.9429448246955872
355,Chronic Bachelor,0.8335263674305674
356,Taipei Story,0.8876705169677734
357,Flash Gordon,0.8649735583988991
358,Devil Dogs of the Air,0.9199462532997131
359,Pollock,0.7395047332341873
360,England Expects,0.9848761558532715
361,Eight Crazy Nights,0.7137516996040292
362,The Locusts,0.9535372853279114
363,Open Season,0.7417605499603241
364,Tai-Pan,0.9411041140556335
365,Mickey's Big Broadcast,0.9634333252906799
366,Tea for Two Hundred,0.9836245775222778
367,Love and Other Drugs,0.9713565829512361
368,Hobo With a Shotgun,0.901357622880633
369,Bubble Trouble,0.8631856184773677
370,Lies,0.900078535079956
371,Avere vent'anni,0.9654805660247803
372,Losers' Club,0.9845309257507324
373,Hum Ek Hain,0.983669102191925
374,"All's Well, Ends Well 2009",0.7724888920783997
375,The Mystery of the Marie Celeste,0.9974174499511719
376,The Sound of Fury,0.7386034727096558
377,Serious Charge,0.9970946311950684
378,The Big Snooze,0.9052627431101951
379,Son of Godzilla,0.9457306265830994
380,The Offence,0.8214718699455261
381,O Lucky Man!,0.9597417054360697
382,Real Life,0.831581711769104
383,Who's That Girl?,0.7259595607658801
384,An Ounce of Pink,0.9971902966499329
385,"Torrente 2, Misión en Marbella",0.9701604843139648
386,Karla,0.8367420801062708
387,Gable and Lombard,0.958816647529602
388,The Care Bears in the Land Without Feelings,0.9950094223022461
389,Thirumal Perumai,0.9949579834938049
390,Nerd Wars!,0.977152943611145
391,Bush Mama,0.8753434419631958
392,Stone Age Romeos,0.8582696914672852
393,Aankhon Aankhon Mein,0.9924629926681519
394,Dense,0.7486720681190491
395,O,0.9053500829320965
396,Among Giants,0.7692149877548218
397,American Pie Presents: Band Camp,0.7541155815124512
398,Phoenix,0.9785808324813843
399,Brewster's Millions,0.717964214706643
400,Million Dollar Legs,0.9966502785682678
401,"Femme Fatale, Jang Hee-bin",0.9959994554519653
402,Behind the Mask: The Rise of Leslie Vernon,0.9932851791381836
403,Iron Eagle,0.8061394494865577
404,That Certain Thing,0.997820258140564
405,Captain Spanky's Show Boat,0.9976885318756104
406,Bombay Boys,0.9959626793861389
407,"Lust, Caution",0.7371311541388651
408,Ricky Rapper,0.985789954662323
409,Muthu,0.9331696033477783
410,Poison Pen,0.7796622131109238
411,The Hudsucker Proxy,0.9672378221368478
412,The Harpy,0.7333057807306202
413,Hardware Wars,0.7234983824111604
414,The Grand Substitution,0.9547604322433472
415,The Knickerbocker Buckaroo,0.9656809568405151
416,Superdad,0.9962796568870544
417,Night and the City,0.9475010633468628
418,Saugandh,0.7072361707687378
419,Manorama 2009,0.7427401542663574
420,Kill Switch,0.983549952507019
421,The Gumball Rally,0.9488053321838379
422,Vel,0.761713109684713
423,Bunraku,0.71019446849823
424,Diana of the Crossways,0.9201309084892273
425,Les Misérables,0.9957915544509888
426,Part Time Pal,0.9706035256385803
427,The China Shop,0.7207196950912476
428,Minutemen,0.7082986026864997
429,To Duck or Not To Duck,0.9413084983825684
430,Munna,0.9305988550186157
431,Moranak Meada,0.9540629386901855
432,June Bride,0.931542694568634
433,Pulijanmam,0.8630776405334473
434,Sweet Nell of Old Drury,0.7553775906562805
435,Killer Constable,0.9817817211151123
436,Tumi Kar,0.9897168874740601
437,Beowulf & Grendel,0.8039569979490236
438,I'll Take Sweden,0.766707718372345
439,For Those in Peril,0.9977184534072876
440,Anna In Kungfuland,0.9697464108467102
441,Jessica,0.7261640429496765
442,Meri Biwi Ka Jawaab Nahin,0.9805285334587097
443,Candyman: Farewell to the Flesh,0.9530768762243556
444,Sergeant Ryker,0.8788496851921082
445,Ara Soyza,0.9970056414604187
446,Lindsay Lohan's Indian Journey,0.9084367156028748
447,Lovers and Luggers,0.9622762799263
448,The Long Days of Summer,0.9905969500541687
449,Desa Nisa,0.8411169052124023
450,The Magic of Lassie,0.9955514073371887
451,My Super 8 Season,0.9431806206703186
452,Vacationland,0.9534750580787659
453,The Wheeler Dealers,0.9893462061882019
454,Sharktopus,0.7877798676490784
455,The Gay Sisters,0.9071759581565857
456,Un borghese piccolo piccolo,0.9239239692687988
457,Colors,0.7055916786193848
458,The Rebel Set,0.8457355499267578
459,Pudhupettai,0.9851780533790588
460,Hell on Frisco Bay,0.9810807108879089
461,El Bonaerense,0.9891921877861023
462,Ginger Snaps,0.7296813235950554
463,The Joyless Street,0.9083384275436401
464,The TV Set,0.8689602017402649
465,The Boneyard,0.8740706443786621
466,DP75: Tartina City,0.8794204592704773
467,A Lion Is in the Streets,0.8903563931253221
468,The Hoodlum Soldier,0.9144591093063354
469,The Wedding,0.9564656019210815
470,Frankenstein and the Monster from Hell,0.9812383055686951
471,Le Coup de grâce,0.9937299489974976
472,Rubber Carpet,0.9962801337242126
473,The War Between Men and Women,0.9929352402687073
474,County Kilburn,0.9377886652946472
475,Kauravar,0.8831931352615356
476,Crossroads,0.8024834990501404
477,Boulevard Nights,0.925287127494812
478,Farsighted for Two Diopters,0.9580694437026978
479,Pirates of Treasure Island,0.7010405659675598
480,Dallas 362,0.742053747177124
481,Drop Squad,0.8898426294326782
482,The Lost Prince,0.8023636937141418
483,Firehouse,0.992698609828949
484,Riot,0.8582943081855774
485,It's a Bikini World,0.953229546546936
486,Sleeping with Charlie Kaufman,0.9973516464233398
487,Master Minds,0.982750415802002
488,Suhaag,0.8718584775924683
489,The Grand Heist,0.9938220977783203
490,Magnificent Butcher,0.7702063326250043
491,I Dream Too Much,0.9915210008621216
492,Life as a House,0.7356855816367313
493,Born in Flames,0.9828560948371887
494,Pay or Die,0.929941713809967
495,Panthaya Kozhi,0.989676296710968
496,Coeur fidèle,0.9714637398719788
497,Moby Presents: Alien Sex Party,0.9943333864212036
498,The Assassination of Trotsky,0.7412712574005127
499,Namak Halaal,0.8141061663627625
500,The Corpse Vanishes,0.7675442695617676
501,Fighting Caravans,0.8843526840209961
502,"Féminin, Masculin",0.8727056384086609
503,The Vagabond King,0.8873922824859619
504,U-Boote westwärts,0.7694928050041199
505,Sweet 15,0.9536140124003092
506,Rajkumar,0.8225482106208801
507,Scream Blacula Scream,0.9606415003437254
508,Down to Earth,0.9790911078453064
509,Strangled Eggs,0.7984944581985474
510,Holi,0.9691675901412964
511,The Fast and the Furious: Tokyo Drift,0.782913893745059
512,Anpadh,0.9364821314811707
513,Lady by Choice,0.8702871210967438
514,O-Solar Meow,0.9971758127212524
515,Titan A.E.,0.7268929001967562
516,Donald Duck and the Gorilla,0.8236879110336304
517,Pkah Thgall Meas,0.9772959351539612
518,Hadh Kar Di Aapne,0.8412837982177734
519,The Lady,0.8982481956481934
520,Babes in Toyland,0.8486015686443542
521,X-Rated: The TV They Tried to Ban,0.8911555887803498
522,"Dick Deadeye, or Duty Done",0.7566909294069549
523,Sitcom,0.9584053754806519
524,A Guy Thing,0.9058147072792053
525,Iluzija,0.8814401601502795
526,Vaanmathi,0.9948322772979736
527,Manito,0.8789288315464096
528,Mandy,0.9812394380569458
529,Sione's Wedding,0.9507450461387634
530,Ridicule,0.9361085347187372
531,Fatwa,0.7099180817604065
532,Zenon: Z3,0.7657266855239868
533,Lucky Lady,0.9450669288635254
534,Timbuktu,0.9895057082176208
535,Dr. Dolittle: Tail To The Chief,0.9692296385765076
536,I Confess,0.7306945959917096
537,Hairshirt,0.9832826852798462
538,Fashions of 1934,0.9783706665039062
539,Silmido,0.7212145689221146
540,Gayniggers From Outer Space,0.9713059663772583
541,A Simple Twist of Fate,0.7001908370309678
542,Take Me Home,0.9469095468521118
543,Against the Law,0.7763551473617554
544,The Last Time I Saw Paris,0.8735078381469359
545,…All the Marbles,0.782328724861145
546,The Lady and the Monster,0.8142845630645752
547,Fighting Trouble,0.7941383719444275
548,Bedhead,0.9901822209358215
549,Take This Job and Shove It,0.9675229787826538
550,Dangerous Beauty,0.8663716316223145
551,Klute,0.8755873145375933
552,Dilli Ka Thug,0.8912975192070007
553,Gonks Go Beat,0.9683132171630859
554,Going Home,0.7107471227645874
555,The Taking of Pelham One Two Three,0.7298145294189453
556,Wan Pipel,0.8546963334083557
557,Sense and Sensibility,0.9079638280901023
558,The Merry Wives of Windsor,0.7635127902030945
559,Executive Action,0.8083267410596212
560,Alias Jesse James,0.9676726460456848
561,Flame in the Streets,0.9816223382949829
562,Ninja Over the Great Wall,0.9831567406654358
563,I'll Take Manhattan,0.8161809566069622
564,Death of a Dynasty,0.9668108820915222
565,Invincible,0.8833294296220168
566,The Proud and Profane,0.7099012419328852
567,Un comisar acuză,0.8288281559944153
568,Gallopin' Gals,0.9844964742660522
569,A Man Called Blade,0.9015153050422668
570,Minnaram,0.8028150200843811
571,Venom,0.7559331655502319
572,Iskandar,0.977401852607727
573,Snow White and the Three Stooges,0.9268146456756028
574,L'ultima orgia del III Reich,0.7506991563819525
575,Oridathoru Phayalwan,0.9185550212860107
576,Three Pests in a Mess,0.9576484560966492
577,Going! Going! Gosh!,0.8095872329639863
578,The Swimmer,0.9238418822793223
579,The Mitten,0.9324800968170166
580,I ♥ Huckabees,0.7549454419863059
581,Hammer Bay,0.7903033494949341
582,Air Bud: Golden Receiver,0.9509073495864868
583,In Old Santa Fe,0.8397493958473206
584,Showdown,0.9733033776283264
585,Nora,0.9831328988075256
586,Total Corruption,0.9713846445083618
587,The Legion of the Condemned,0.9790251851081848
588,The Three Little Wolves,0.7642408546821847
589,The Fixer,0.968623161315918
590,Applause,0.9916793704032898
591,Odd Couple,0.9014579653739929
592,Yeshwant,0.9661651253700256
593,Chandni Chowk to China,0.7546918896300283
594,House of Strangers,0.991411566734314
595,Puthiya Mukham,0.9022324132919312
596,Anchorman: The Legend of Ron Burgundy,0.8520836451333995
597,Four Minutes,0.8526150813192972
598,Joseph,0.7605825380772099
599,Daffy Rents,0.9945693612098694
600,Elite Squad: The Enemy Within,0.9363446016382596
601,"Cheers, to Those Who Stay",0.9480758309364319
602,Love on Credit,0.8423317074775696
603,Victim,0.7681807890723023
604,Unnai Ninaithu,0.7446075081825256
605,Daadagiri,0.909419596195221
606,Grease 2,0.7445215131824614
607,Johny Mera Naam,0.9799419641494751
608,Hollywood,0.7986444234848022
609,Harold & Kumar Go to White Castle,0.8257214496208285
610,Menu,0.9835078716278076
611,At Ground Zero,0.990213930606842
612,Don Donald,0.995349109172821
613,Çılgın dersane kampta,0.9936424493789673
614,Sharpe's Company,0.9321427540180801
615,White Oleander,0.990003764629364
616,Arena,0.9340536594390869
617,Lost in America,0.9969275593757629
618,Khud-daar,0.9455110430717468
619,El ministro y yo,0.9848183393478394
620,A Short Film About John Bolton,0.7423821091651917
621,Afghan Breakdown,0.829618513584137
622,Blood and Lace,0.8652629256248474
623,"Clear Cut: The Story of Philomath, Oregon",0.9028315544128418
624,Mogambo,0.7690778374671936
625,Prince Yeonsan,0.8471791744232178
626,Mitti,0.993914783000946
627,Life Is Beautiful,0.7721436147850469
628,Tora-san Goes Religious?,0.8932152986526489
629,A Hound For Trouble,0.9844410419464111
630,Three Ages,0.8597639799118042
631,Burma Rani,0.7919460535049438
632,Victoria No. 203,0.9464774120373376
633,Nowhere to Run,0.9872313141822815
634,The Embryo Hunts In Secret,0.8219331502914429
635,Twin Sitters,0.9937478303909302
636,High Rolling in a Hot Corvette,0.8927609920501709
637,Wild Things,0.9355521783979713
638,Airborne,0.9954071044921875
639,Narendra Makan Jayakanthan Vaka,0.9385622143745422
640,College,0.7517372369766235
641,Alvin and the Chipmunks Meet Frankenstein,0.9200696349143982
642,Youssou N'Dour: I Bring What I Love,0.8107110261917114
643,The Mouse on the Moon,0.785870373249054
644,Fiza,0.7051950693130493
645,Good Will Hunting,0.9074687015804479
646,Pink Z-Z-Z,0.7622530460357666
647,Short Circuit 2,0.8530658513812696
648,The Girls of Pleasure Island,0.983737051486969
649,Dam 999,0.8880981802940369
650,Main Tera Dushman,0.9952623844146729
651,Homo Erectus,0.8102741722312264
652,Born Lucky,0.937380144109989
653,The Great Garrick,0.9963382482528687
654,Robin and the Seven Hoods,0.7544546385928815
655,The Seven Red Berets,0.9896933436393738
656,Aaja Nachle,0.9089715389104991
657,Cattle King,0.9912766218185425
658,The Abduction Club,0.7727310061454773
659,Dying to Belong,0.8406730715510915
660,Tea Over Rice,0.988071084022522
661,The Tale of the Fox,0.9845722913742065
662,Panakkaran,0.9799612164497375
663,Doug's 1st Movie,0.9132574001142026
664,Righting Wrongs,0.7716764211654663
665,Chetniks! The Fighting Guerrillas,0.7848993539810181
666,Ekhrajiha,0.8976181745529175
667,Kochi Rajavu,0.7327734514806112
668,Great Balls of Fire!,0.9446075558662415
669,Pazhassi Raja,0.7636160323353992
670,Mickey's Northwest Mounted,0.9564737677574158
671,Pojkarna på Storholmen,0.8316460491066248
672,The Invisible,0.7584391965067445
673,The Life and Death of Peter Sellers,0.9707368612289429
674,Keeper of the Flame,0.8496335180013772
675,Basti,0.9109459085383149
676,Bombs Over Burma,0.8734732270240784
677,The Plainsman,0.7802141907958613
678,Bloody Mama,0.9165934543262528
679,The Empress Dowager,0.9354288578033447
680,Diamonds,0.7471920251846313
681,Assault and Peppered,0.9657346606254578
682,Colleen,0.9835514426231384
683,"If I Want to Whistle, I Whistle",0.9449192881584167
684,The Loners,0.9326614737510681
685,Ashes of Time,0.997422456741333
686,Unnaruge Naan Irundhal,0.9838066101074219
687,Girl of the Night,0.9557830691337585
688,Jekyll and Hyde... Together Again,0.731386125087738
689,Kong Island,0.9861105680465698
690,Raw Deal,0.7304239869117737
691,The Comedy,0.9773805737495422
692,The Great Race,0.9309750026707195
693,The Seven-Ups,0.7343010902404785
694,Murugaa,0.7666183710098267
695,I Got the Hook Up,0.9525033831596375
696,Mappillai,0.7224205136299133
697,Mynaa,0.9972641468048096
698,Page Eight,0.8309491081046245
