,ID,Score
0,End Game,0.9487903118133545
1,Forest of the Damned 2,0.9500281810760498
2,Charlie Chan's Secret,0.7620863914489746
3,The Rats of Tobruk,0.8667610287666321
4,Red's Dream,0.7913554310798645
5,Mr. & Mrs. '55,0.7281673550605774
6,The Good Life,0.9520381689071655
7,Mickey's Big Game Hunt,0.7120211720466614
8,"The Good, the Bad, the Weird",0.9000425338745117
9,Men In The City,0.9797940850257874
10,Mysterious Mose,0.9794291853904724
11,In the Land of the Deaf,0.8544585704803467
12,Treed Murray,0.8777843713760376
13,Frozen with Fear,0.8861078023910522
14,Journey of a Woman,0.9742042422294617
